tanggal,pm10,so2,co,o3,no2
4/1/2017,33,16,28,70,9
4/2/2017,42,14,45,63,16
4/3/2017,24,15,37,53,10
4/4/2017,30,14,41,62,12
4/5/2017,32,14,38,38,12
4/6/2017,14,15,26,17,5
4/7/2017,20,16,36,30,11
4/8/2017,17,14,17,17,4
4/9/2017,21,14,21,31,5
4/10/2017,50,15,42,44,11
4/11/2017,45,14,36,68,11
4/12/2017,34,13,36,66,11
4/13/2017,39,14,47,71,14
4/14/2017,53,14,33,65,21
4/15/2017,52,16,36,63,11
4/16/2017,56,15,53,72,13
4/17/2017,66,17,56,89,14
4/18/2017,77,18,62,104,22
4/19/2017,63,18,60,139,16
4/20/2017,55,17,57,63,16
4/21/2017,62,16,38,127,11
4/22/2017,64,14,57,64,16
4/23/2017,45,16,61,93,14
4/24/2017,44,17,39,57,9
4/25/2017,60,15,70,57,18
4/26/2017,32,15,11,57,11
4/27/2017,53,16,36,78,11
4/28/2017,51,15,36,54,11
4/29/2017,45,15,36,64,7
4/30/2017,50,16,36,68,9
5/1/2017,55,17,36,104,15
5/2/2017,50,14,36,71,12
5/3/2017,59,17,36,102,16
5/4/2017,52,14,36,96,11
5/5/2017,51,16,36,61,13
5/6/2017,50,18,36,44,16
5/7/2017,46,14,36,70,15
5/8/2017,52,15,36,63,20
5/9/2017,60,16,36,54,20
5/10/2017,64,16,38,31,17
5/11/2017,66,17,50,90,20
5/12/2017,84,18,50,95,19
5/13/2017,56,17,39,80,14
5/14/2017,58,18,38,76,13
5/15/2017,67,20,41,93,14
5/16/2017,70,17,41,105,14
5/17/2017,73,17,46,90,19
5/18/2017,52,17,37,124,13
5/19/2017,69,18,61,126,18
5/20/2017,70,19,49,85,17
5/21/2017,53,16,33,71,11
5/22/2017,53,19,36,58,13
5/23/2017,52,18,36,109,15
5/24/2017,61,20,40,96,16
5/25/2017,64,16,38,83,17
5/26/2017,68,18,46,123,14
5/27/2017,73,20,44,118,18
5/28/2017,55,20,33,72,13
5/29/2017,55,18,34,40,10
5/30/2017,52,22,40,37,15
5/31/2017,37,21,31,31,15
6/1/2017,23,15,29,24,7
6/2/2017,50,18,43,73,10
6/3/2017,59,20,43,85,11
6/4/2017,61,16,41,87,14
6/5/2017,60,17,45,76,16
6/6/2017,36,16,37,76,15
6/7/2017,42,22,36,43,14
6/8/2017,44,24,32,32,16
6/9/2017,45,22,32,54,16
6/10/2017,53,20,38,82,16
6/11/2017,58,17,41,67,15
6/12/2017,45,17,33,60,10
6/13/2017,60,18,46,90,17
6/14/2017,48,17,34,61,14
6/15/2017,54,20,35,62,13
6/16/2017,51,20,38,29,15
6/17/2017,44,21,31,65,16
6/18/2017,50,16,38,61,14
6/19/2017,42,17,35,69,15
6/20/2017,48,20,37,90,14
6/21/2017,61,20,51,60,15
6/22/2017,84,19,73,47,22
6/23/2017,70,20,47,54,17
6/24/2017,52,18,33,36,9
6/25/2017,54,18,56,35,8
6/26/2017,15,16,26,35,4
6/27/2017,13,15,24,44,5
6/28/2017,39,17,53,45,14
6/29/2017,27,16,30,59,10
6/30/2017,20,15,25,50,6
7/1/2017,28,18,42,48,12
7/2/2017,41,19,28,45,9
7/3/2017,31,18,28,44,9
7/4/2017,39,18,31,64,10
7/5/2017,51,18,29,86,14
7/6/2017,53,17,33,93,15
7/7/2017,65,22,45,121,18
7/8/2017,79,19,70,103,25
7/9/2017,51,18,33,93,11
7/10/2017,29,17,33,58,10
7/11/2017,45,18,36,64,11
7/12/2017,38,18,36,64,11
7/13/2017,52,20,39,107,18
7/14/2017,59,23,39,94,15
7/15/2017,67,20,52,46,19
7/16/2017,60,20,44,69,19
7/17/2017,51,19,35,109,10
7/18/2017,72,20,48,87,20
7/19/2017,69,25,41,153,15
7/20/2017,57,19,39,86,19
7/21/2017,44,16,32,98,12
7/22/2017,52,18,39,94,19
7/23/2017,50,17,33,77,14
7/24/2017,50,16,40,94,16
7/25/2017,50,18,35,75,17
7/26/2017,48,21,42,60,18
7/27/2017,55,19,38,118,15
7/28/2017,53,19,35,90,12
7/29/2017,32,17,31,56,10
7/30/2017,42,17,38,88,14
7/31/2017,41,17,32,77,9
8/1/2017,52,18,34,71,18
8/2/2017,34,19,35,57,11
8/3/2017,36,19,33,107,11
8/4/2017,52,20,35,85,11
8/5/2017,62,21,37,69,10
8/6/2017,61,20,39,60,8
8/7/2017,72,22,40,49,11
8/8/2017,59,22,38,89,15
8/9/2017,63,18,39,97,9
8/10/2017,49,17,32,73,9
8/11/2017,59,18,31,81,9
8/12/2017,61,22,33,63,9
8/13/2017,59,18,28,45,7
8/14/2017,68,17,35,112,10
8/15/2017,69,19,38,108,9
8/16/2017,57,20,34,87,6
8/17/2017,47,20,35,98,7
8/18/2017,54,23,34,86,7
8/19/2017,53,20,31,59,4
8/20/2017,47,18,30,88,4
8/21/2017,54,22,32,76,8
8/22/2017,61,21,42,102,9
8/23/2017,75,22,42,98,10
8/24/2017,61,19,37,60,9
8/25/2017,47,19,31,61,4
8/26/2017,57,25,37,50,9
8/27/2017,58,21,37,42,6
8/28/2017,59,20,35,41,7
8/29/2017,59,22,36,131,8
8/30/2017,57,19,34,60,16
8/31/2017,54,19,31,64,11
9/1/2017,53,19,27,74,6
9/2/2017,58,20,29,87,4
9/3/2017,66,20,39,73,7
9/4/2017,62,20,35,147,7
9/5/2017,61,19,36,75,11
9/6/2017,54,18,39,62,10
9/7/2017,39,21,37,45,12
9/8/2017,57,22,26,64,8
9/9/2017,57,23,34,71,10
9/10/2017,52,18,27,84,4
9/11/2017,53,18,29,95,9
9/12/2017,56,17,37,77,8
9/13/2017,54,19,30,100,9
9/14/2017,39,22,36,119,9
9/15/2017,65,21,31,93,10
9/16/2017,61,20,24,73,6
9/17/2017,57,19,26,78,8
9/18/2017,55,21,25,46,9
9/19/2017,52,20,22,77,7
9/20/2017,52,18,28,72,8
9/21/2017,39,18,25,60,11
9/22/2017,61,20,26,148,6
9/23/2017,39,21,31,121,11
9/24/2017,39,20,26,86,6
9/25/2017,39,20,25,85,7
9/26/2017,39,19,30,52,9
9/27/2017,62,18,27,30,6
9/28/2017,58,18,52,117,14
9/29/2017,59,22,39,89,13
9/30/2017,48,19,39,61,12
10/1/2017,43,18,34,47,4
10/2/2017,43,18,47,57,13
10/3/2017,45,17,43,66,14
10/4/2017,53,19,41,78,10
10/5/2017,39,19,40,56,9
10/6/2017,39,21,40,51,9
10/7/2017,39,18,39,99,7
10/8/2017,39,18,36,64,11
10/9/2017,39,18,38,79,6
10/10/2017,39,18,40,65,11
10/11/2017,39,19,40,107,8
10/12/2017,39,18,39,103,8
10/13/2017,39,18,39,131,10
10/14/2017,39,18,32,86,5
10/15/2017,39,20,30,103,4
10/16/2017,39,21,31,54,5
10/17/2017,39,21,47,88,11
10/18/2017,39,21,31,123,7
10/19/2017,39,19,44,75,13
10/20/2017,39,18,43,168,9
10/21/2017,39,20,53,128,14
10/22/2017,39,18,39,86,8
10/23/2017,39,20,37,89,7
10/24/2017,39,19,49,61,14
10/25/2017,39,19,38,67,8
10/26/2017,39,20,32,43,6
10/27/2017,39,22,33,126,13
10/28/2017,39,19,37,87,9
10/29/2017,39,19,52,90,11
10/30/2017,39,19,39,95,7
10/31/2017,39,18,32,89,5
11/1/2017,39,22,33,144,7
11/2/2017,39,22,37,122,10
11/3/2017,39,21,32,160,8
11/4/2017,39,19,34,91,6
11/5/2017,39,18,43,81,10
11/6/2017,39,18,32,62,8
11/7/2017,39,18,31,40,11
11/8/2017,39,19,47,65,17
11/9/2017,48,21,34,58,8
11/10/2017,40,20,45,100,13
11/11/2017,39,21,35,125,10
11/12/2017,39,19,33,75,6
11/13/2017,39,18,37,62,8
11/14/2017,58,18,42,93,13
11/15/2017,47,20,32,98,11
11/16/2017,59,23,30,103,9
11/17/2017,57,19,57,84,25
11/18/2017,53,21,31,110,10
11/19/2017,56,18,36,85,8
11/20/2017,52,19,34,96,12
11/21/2017,51,19,35,153,6
11/22/2017,56,20,41,83,11
11/23/2017,53,19,48,62,12
11/24/2017,26,18,29,23,3
11/25/2017,29,19,30,24,5
11/26/2017,16,20,25,25,2
11/27/2017,13,17,26,24,3
11/28/2017,17,17,26,22,3
11/29/2017,17,18,25,36,11
11/30/2017,25,20,32,43,10
12/1/2017,14,20,23,19,11
12/2/2017,26,19,30,19,5
12/3/2017,33,18,31,26,3
12/4/2017,19,19,25,30,11
12/5/2017,28,18,27,27,4
12/6/2017,31,19,29,49,6
12/7/2017,32,22,29,52,7
12/8/2017,23,22,27,46,4
12/9/2017,25,20,29,39,5
12/10/2017,14,18,25,22,2
12/11/2017,24,19,27,29,3
12/12/2017,20,18,36,29,9
12/13/2017,19,18,38,19,10
12/14/2017,22,20,28,37,4
12/15/2017,26,19,27,30,3
12/16/2017,46,25,38,25,10
12/17/2017,28,20,31,25,11
12/18/2017,30,23,30,26,8
12/19/2017,27,19,27,33,6
12/20/2017,37,20,31,32,9
12/21/2017,37,20,28,35,9
12/22/2017,27,20,37,35,10
12/23/2017,31,21,27,32,9
12/24/2017,28,22,29,24,5
12/25/2017,18,18,26,19,11
12/26/2017,19,20,26,32,11
12/27/2017,21,21,26,30,4
12/28/2017,29,23,26,46,5
12/29/2017,55,28,38,47,10
12/30/2017,51,26,31,49,8
12/31/2017,52,23,40,33,8
1/1/2018,45,19,38,20,4
1/2/2018,11,17,24,16,6
1/3/2018,40,21,35,45,11
1/4/2018,36,20,34,9,8
1/5/2018,31,18,26,9,5
1/6/2018,15,18,22,31,3
1/7/2018,18,19,7,46,4
1/8/2018,47,27,13,73,11
1/9/2018,29,24,16,61,10
1/10/2018,51,26,11,95,8
1/11/2018,51,37,7,81,11
1/12/2018,32,25,20,83,13
1/13/2018,43,28,20,93,12
1/14/2018,33,23,20,73,8
1/15/2018,20,21,4,70,7
1/16/2018,18,46,10,61,2
1/17/2018,30,46,9,60,3
1/18/2018,33,47,13,56,4
1/19/2018,32,42,27,48,5
1/20/2018,16,40,10,38,2
1/21/2018,19,40,18,40,2
1/22/2018,20,38,11,32,2
1/23/2018,18,42,20,57,6
1/24/2018,31,47,20,86,2
1/25/2018,19,41,22,51,2
1/26/2018,17,41,17,41,2
1/27/2018,19,44,16,63,2
1/28/2018,29,43,20,45,3
1/29/2018,16,41,18,39,2
1/30/2018,17,41,22,41,2
1/31/2018,16,42,21,58,1
2/1/2018,34,43,32,73,3
2/2/2018,46,45,34,61,4
2/3/2018,35,38,21,59,3
2/4/2018,27,36,28,57,3
2/5/2018,24,35,28,66,3
2/6/2018,40,40,59,75,6
2/7/2018,37,38,38,89,4
2/8/2018,39,22,35,89,6
2/9/2018,53,22,88,65,6
2/10/2018,32,8,34,58,6
2/11/2018,33,16,24,56,6
2/12/2018,44,22,43,70,6
2/13/2018,50,10,25,75,5
2/14/2018,44,11,27,80,6
2/15/2018,46,12,63,58,5
2/16/2018,19,7,17,68,3
2/17/2018,34,10,23,48,3
2/18/2018,28,10,23,80,2
2/19/2018,24,11,20,65,4
2/20/2018,52,32,35,62,7
2/21/2018,39,9,22,65,2
2/22/2018,52,14,66,38,5
2/23/2018,63,21,88,42,5
2/24/2018,26,10,22,74,3
2/25/2018,23,6,20,91,3
2/26/2018,31,10,33,80,4
2/27/2018,33,9,42,60,4
2/28/2018,39,11,56,56,4
3/1/2018,51,13,40,126,5
3/2/2018,44,8,34,132,4
3/3/2018,53,15,37,109,5
3/4/2018,56,13,64,194,5
3/5/2018,48,10,48,79,3
3/6/2018,48,25,30,98,4
3/7/2018,44,11,48,68,3
3/8/2018,33,13,47,107,3
3/9/2018,52,15,59,81,4
3/10/2018,25,18,22,51,4
3/11/2018,30,18,11,63,3
3/12/2018,26,15,12,46,4
3/13/2018,25,28,6,49,2
3/14/2018,48,25,12,83,6
3/15/2018,54,13,23,110,6
3/16/2018,44,17,13,191,6
3/17/2018,57,13,18,155,5
3/18/2018,65,13,54,195,6
3/19/2018,36,14,10,156,6
3/20/2018,30,12,10,202,6
3/21/2018,55,22,20,110,6
3/22/2018,23,22,20,110,6
3/23/2018,64,14,49,94,4
3/24/2018,59,21,12,52,5
3/25/2018,28,9,7,63,2
3/26/2018,32,11,18,74,4
3/27/2018,27,15,6,59,2
3/28/2018,47,14,10,102,5
3/29/2018,68,14,19,113,5
3/30/2018,48,15,34,89,4
3/31/2018,39,11,4,67,6
4/1/2018,29,10,4,57,6
4/2/2018,33,15,8,57,1
4/3/2018,45,15,14,80,4
4/4/2018,14,15,8,96,4
4/5/2018,62,23,26,202,8
4/6/2018,45,17,10,144,5
4/7/2018,62,18,26,110,5
4/8/2018,45,11,9,110,3
4/9/2018,34,19,17,110,5
4/10/2018,47,15,13,66,5
4/11/2018,54,15,15,89,4
4/12/2018,53,17,8,57,4
4/13/2018,41,20,8,121,4
4/14/2018,45,11,10,141,4
4/15/2018,57,11,15,168,3
4/16/2018,61,12,17,185,4
4/17/2018,60,10,15,142,6
4/18/2018,66,13,24,62,6
4/19/2018,68,13,24,133,6
4/20/2018,50,12,16,92,5
4/21/2018,66,14,27,162,6
4/22/2018,66,14,21,117,6
4/23/2018,51,10,19,84,5
4/24/2018,56,16,27,90,10
4/25/2018,61,16,28,35,4
4/26/2018,62,30,34,56,8
4/27/2018,47,15,15,48,4
4/28/2018,38,16,14,96,5
4/29/2018,65,13,20,120,5
4/30/2018,51,22,20,110,6
5/1/2018,56,20,10,101,5
5/2/2018,64,18,18,183,5
5/3/2018,75,20,22,166,5
5/4/2018,85,19,24,164,8
5/5/2018,78,19,22,137,6
5/6/2018,62,22,8,109,4
5/7/2018,56,23,11,77,6
5/8/2018,61,22,14,204,6
5/9/2018,67,20,15,156,6
5/10/2018,61,20,9,107,5
5/11/2018,62,23,12,83,5
5/12/2018,66,25,21,144,6
5/13/2018,78,18,23,131,5
5/14/2018,72,20,13,178,4
5/15/2018,84,20,25,143,5
5/16/2018,75,20,16,151,5
5/17/2018,63,16,12,78,5
5/18/2018,78,19,26,86,6
5/19/2018,54,16,11,102,4
5/20/2018,61,17,17,98,5
5/21/2018,60,17,17,185,4
5/22/2018,35,19,12,80,4
5/23/2018,44,20,7,74,4
5/24/2018,31,18,11,94,5
5/25/2018,66,22,17,92,7
5/26/2018,62,28,18,119,7
5/27/2018,61,21,17,156,6
5/28/2018,81,16,32,116,6
5/29/2018,69,26,21,118,6
5/30/2018,76,19,24,191,5
5/31/2018,75,18,21,144,5
6/1/2018,65,18,30,115,7
6/2/2018,59,17,14,86,5
6/3/2018,62,19,13,145,4
6/4/2018,60,20,11,125,5
6/5/2018,52,24,10,146,4
6/6/2018,62,17,16,133,5
6/7/2018,61,19,21,179,6
6/8/2018,58,16,16,162,5
6/9/2018,74,17,34,167,9
6/10/2018,62,14,28,196,5
6/11/2018,57,19,14,156,3
6/12/2018,67,16,18,150,5
6/13/2018,56,13,27,163,5
6/14/2018,52,15,18,144,5
6/15/2018,60,16,21,120,4
6/16/2018,52,15,31,116,6
6/17/2018,46,20,11,88,3
6/18/2018,39,18,10,75,3
6/19/2018,44,19,13,97,3
6/20/2018,53,18,16,86,4
6/21/2018,47,16,11,70,3
6/22/2018,45,21,17,94,4
6/23/2018,46,18,13,77,3
6/24/2018,38,14,15,110,3
6/25/2018,25,14,11,100,3
6/26/2018,55,17,43,98,5
6/27/2018,51,16,23,136,6
6/28/2018,63,19,20,146,5
6/29/2018,58,24,16,213,6
6/30/2018,51,22,20,110,6
7/1/2018,70,21,26,205,6
7/2/2018,77,23,28,142,5
7/3/2018,66,20,23,160,5
7/4/2018,73,21,17,175,7
7/5/2018,59,19,16,123,5
7/6/2018,54,22,16,113,5
7/7/2018,72,24,32,104,9
7/8/2018,85,23,32,109,9
7/9/2018,65,19,17,116,5
7/10/2018,72,22,18,105,5
7/11/2018,68,25,17,116,5
7/12/2018,68,28,16,117,5
7/13/2018,66,23,16,97,5
7/14/2018,71,23,19,117,5
7/15/2018,58,19,14,126,3
7/16/2018,53,23,14,222,4
7/17/2018,64,26,20,205,6
7/18/2018,77,22,25,208,5
7/19/2018,74,22,19,188,6
7/20/2018,66,24,16,113,6
7/21/2018,60,24,14,151,4
7/22/2018,72,20,22,166,5
7/23/2018,56,22,18,191,6
7/24/2018,68,22,21,184,8
7/25/2018,73,24,23,153,7
7/26/2018,63,25,20,168,7
7/27/2018,67,23,19,197,6
7/28/2018,80,24,30,234,6
7/29/2018,77,22,23,202,5
7/30/2018,85,23,23,174,7
7/31/2018,79,22,22,156,8
8/1/2018,71,21,21,129,7
8/2/2018,59,19,17,207,4
8/3/2018,57,20,13,185,4
8/4/2018,50,23,13,194,4
8/5/2018,57,30,13,167,4
8/6/2018,58,32,13,180,5
8/7/2018,75,35,21,162,8
8/8/2018,88,28,28,144,8
8/9/2018,75,37,22,186,8
8/10/2018,61,30,16,156,5
8/11/2018,59,25,16,116,4
8/12/2018,58,27,20,127,5
8/13/2018,60,23,14,134,5
8/14/2018,59,24,19,151,6
8/15/2018,58,24,15,185,4
8/16/2018,72,28,17,140,6
8/17/2018,54,27,12,154,4
8/18/2018,59,23,14,143,4
8/19/2018,64,24,20,149,5
8/20/2018,59,25,19,101,6
8/21/2018,58,27,16,113,4
8/22/2018,56,23,14,164,3
8/23/2018,60,24,14,161,4
8/24/2018,67,27,22,110,7
8/25/2018,57,29,13,202,4
8/26/2018,59,25,16,131,7
8/27/2018,63,27,20,166,7
8/28/2018,59,25,15,182,6
8/29/2018,59,21,14,161,4
8/30/2018,63,27,15,150,6
8/31/2018,58,24,15,130,5
9/1/2018,61,25,18,145,5
9/2/2018,61,22,20,136,5
9/3/2018,44,20,19,175,6
9/4/2018,43,22,11,217,2
9/5/2018,46,21,11,140,3
9/6/2018,68,25,21,148,7
9/7/2018,60,24,17,147,5
9/8/2018,49,23,14,175,4
9/9/2018,58,22,20,126,6
9/10/2018,61,25,20,132,6
9/11/2018,59,25,16,102,6
9/12/2018,55,23,14,126,4
9/13/2018,56,39,14,190,5
9/14/2018,58,44,13,209,5
9/15/2018,61,26,12,195,3
9/16/2018,55,26,12,102,3
9/17/2018,56,25,16,83,5
9/18/2018,54,25,15,141,5
9/19/2018,48,25,13,85,4
9/20/2018,63,31,15,77,6
9/21/2018,65,24,25,75,6
9/22/2018,44,29,14,157,6
9/23/2018,71,28,29,130,6
9/24/2018,60,27,18,152,5
9/25/2018,68,29,24,197,7
9/26/2018,65,50,18,202,6
9/27/2018,59,37,17,146,5
9/28/2018,56,24,16,194,5
9/29/2018,54,30,15,165,4
9/30/2018,58,26,16,145,3
10/1/2018,55,26,17,124,4
10/2/2018,58,41,17,88,6
10/3/2018,53,30,14,144,6
10/4/2018,63,26,21,109,6
10/5/2018,51,29,11,146,5
10/6/2018,56,29,15,123,4
10/7/2018,58,29,16,128,4
10/8/2018,60,28,17,185,6
10/9/2018,60,28,19,173,5
10/10/2018,61,29,17,190,7
10/11/2018,58,31,15,149,8
10/12/2018,60,35,16,118,10
10/13/2018,56,32,14,148,7
10/14/2018,59,29,16,138,9
10/15/2018,58,28,16,119,8
10/16/2018,58,29,16,210,7
10/17/2018,58,34,15,217,7
10/18/2018,56,34,13,207,5
10/19/2018,61,27,23,146,12
10/20/2018,57,31,15,212,6
10/21/2018,59,27,18,139,8
10/22/2018,54,28,15,150,7
10/23/2018,33,24,11,139,6
10/24/2018,55,35,30,114,12
10/25/2018,53,30,16,97,7
10/26/2018,62,29,20,96,7
10/27/2018,57,26,23,67,11
10/28/2018,39,21,14,61,6
10/29/2018,27,25,14,66,6
10/30/2018,52,31,14,57,7
10/31/2018,51,27,14,79,6
11/1/2018,63,27,21,80,7
11/2/2018,45,26,13,63,6
11/3/2018,56,29,21,130,7
11/4/2018,56,26,21,110,8
11/5/2018,54,24,17,81,6
11/6/2018,53,28,13,97,4
11/7/2018,54,28,18,96,7
11/8/2018,52,32,17,79,12
11/9/2018,51,14,19,90,6
11/10/2018,60,14,36,119,7
11/11/2018,60,15,31,83,8
11/12/2018,54,14,21,78,6
11/13/2018,56,15,17,73,7
11/14/2018,42,14,25,110,17
11/15/2018,30,13,9,110,6
11/16/2018,41,18,20,110,11
11/17/2018,35,16,12,105,10
11/18/2018,54,16,14,66,12
11/19/2018,55,16,19,61,17
11/20/2018,44,14,16,91,14
11/21/2018,62,16,20,106,16
11/22/2018,60,17,18,54,17
11/23/2018,48,17,26,108,22
11/24/2018,60,15,37,105,22
11/25/2018,54,14,18,74,14
11/26/2018,60,17,20,50,17
11/27/2018,48,14,23,81,17
11/28/2018,40,15,16,86,16
11/29/2018,60,14,33,64,26
11/30/2018,44,14,16,120,15
12/1/2018,45,15,12,62,13
12/2/2018,49,16,18,79,20
12/3/2018,53,15,17,77,16
12/4/2018,51,14,30,56,20
12/5/2018,55,15,26,81,22
12/6/2018,51,14,26,75,17
12/7/2018,50,17,25,87,13
12/8/2018,60,15,20,78,15
12/9/2018,54,16,13,74,13
12/10/2018,60,13,28,78,16
12/11/2018,72,14,39,91,23
12/12/2018,51,13,31,68,22
12/13/2018,39,14,15,63,15
12/14/2018,34,17,11,48,18
12/15/2018,16,14,6,30,6
12/16/2018,35,13,10,29,6
12/17/2018,35,14,11,65,8
12/18/2018,38,16,9,64,8
12/19/2018,52,17,24,71,19
12/20/2018,35,15,13,44,18
12/21/2018,27,16,9,43,6
12/22/2018,43,32,10,51,11
12/23/2018,40,20,11,44,8
12/24/2018,13,14,7,19,2
12/25/2018,24,15,7,22,4
12/26/2018,11,16,6,22,5
12/27/2018,6,2,8,48,6
12/28/2018,51,1,7,40,6
12/29/2018,51,22,6,49,6
12/30/2018,51,22,6,51,6
12/31/2018,51,11,6,34,2
1/1/2019,10,10,7,44,4
1/2/2019,7,11,6,44,3
1/3/2019,9,10,6,35,2
1/4/2019,39,12,10,26,5
1/5/2019,33,12,9,45,5
1/6/2019,59,14,25,63,10
1/7/2019,33,15,13,95,12
1/8/2019,24,13,10,76,12
1/9/2019,44,13,20,64,21
1/10/2019,12,11,18,49,16
1/11/2019,63,13,22,39,11
1/12/2019,45,21,19,47,16
1/13/2019,53,12,19,70,11
1/14/2019,41,13,20,49,15
1/15/2019,46,25,13,59,13
1/16/2019,25,14,8,43,6
1/17/2019,46,15,12,49,10
1/18/2019,16,11,7,31,1
1/19/2019,22,9,16,45,8
1/20/2019,69,9,39,63,10
1/21/2019,56,9,22,59,7
1/22/2019,16,9,18,41,8
1/23/2019,52,9,28,36,11
1/24/2019,48,9,17,37,8
1/25/2019,21,9,18,52,8
1/26/2019,53,9,31,53,15
1/27/2019,35,9,18,43,9
1/28/2019,49,9,34,44,9
1/29/2019,32,9,17,37,8
1/30/2019,20,5,22,44,9
1/31/2019,44,16,12,49,8
2/1/2019,54,12,41,43,9
2/2/2019,56,18,47,58,11
2/3/2019,35,20,15,56,8
2/4/2019,48,14,20,53,5
2/5/2019,49,13,26,47,6
2/6/2019,52,18,14,43,8
2/7/2019,48,16,16,43,9
2/8/2019,35,15,13,65,10
2/9/2019,53,16,19,62,6
2/10/2019,59,19,28,56,8
2/11/2019,37,14,9,52,4
2/12/2019,55,13,34,48,9
2/13/2019,55,13,23,45,13
2/14/2019,63,15,39,56,12
2/15/2019,45,12,15,34,7
2/16/2019,25,12,10,56,6
2/17/2019,27,14,9,59,7
2/18/2019,51,20,17,65,8
2/19/2019,68,16,25,123,14
2/20/2019,69,14,25,57,14
2/21/2019,57,12,25,64,15
2/22/2019,41,14,21,69,15
2/23/2019,40,12,16,102,12
2/24/2019,54,12,27,80,14
2/25/2019,49,12,20,93,11
2/26/2019,45,16,25,67,13
2/27/2019,51,14,19,66,16
2/28/2019,40,10,12,98,7
3/1/2019,58,11,22,53,11
3/2/2019,38,14,19,51,8
3/3/2019,32,12,12,82,8
3/4/2019,47,16,19,91,12
3/5/2019,27,10,18,83,16
3/6/2019,37,12,17,55,17
3/7/2019,54,13,32,112,13
3/8/2019,68,12,33,99,15
3/9/2019,58,12,25,215,15
3/10/2019,55,14,17,131,9
3/11/2019,45,13,13,55,9
3/12/2019,32,14,11,48,6
3/13/2019,32,11,16,122,11
3/14/2019,53,14,29,162,15
3/15/2019,71,23,29,132,11
3/16/2019,57,13,43,128,11
3/17/2019,38,17,10,82,6
3/18/2019,38,17,12,48,7
3/19/2019,26,15,7,33,4
3/20/2019,26,16,7,65,3
3/21/2019,40,13,10,74,4
3/22/2019,42,19,17,58,5
3/23/2019,31,18,6,75,3
3/24/2019,17,14,5,55,2
3/25/2019,26,12,6,42,3
3/26/2019,61,18,19,89,8
3/27/2019,39,13,16,192,15
3/28/2019,51,15,24,130,17
3/29/2019,57,19,15,182,10
3/30/2019,51,18,19,190,13
3/31/2019,57,16,18,194,8
4/1/2019,61,14,26,167,15
4/2/2019,57,13,35,101,13
4/3/2019,62,15,42,146,14
4/4/2019,59,14,16,172,10
4/5/2019,51,14,18,83,11
4/6/2019,74,11,38,195,9
4/7/2019,66,15,35,243,10
4/8/2019,53,13,18,235,10
4/9/2019,53,14,16,113,9
4/10/2019,65,15,19,162,7
4/11/2019,59,23,13,101,9
4/12/2019,46,13,17,57,6
4/13/2019,46,14,16,62,8
4/14/2019,37,14,18,85,12
4/15/2019,55,14,24,92,11
4/16/2019,56,16,26,119,11
4/17/2019,59,14,39,76,14
4/18/2019,61,13,26,92,8
4/19/2019,41,13,19,42,8
4/20/2019,24,13,15,85,7
4/21/2019,53,15,27,47,8
4/22/2019,48,15,24,54,7
4/23/2019,50,22,15,46,10
4/24/2019,57,17,16,46,8
4/25/2019,59,14,45,79,11
4/26/2019,37,11,18,115,9
4/27/2019,50,11,38,82,9
4/28/2019,58,12,46,78,9
4/29/2019,47,12,28,102,9
4/30/2019,39,13,21,93,11
5/1/2019,36,13,20,80,7
5/2/2019,28,13,10,24,3
5/3/2019,48,23,19,89,13
5/4/2019,63,19,32,65,13
5/5/2019,56,14,34,91,11
5/6/2019,46,16,18,83,7
5/7/2019,71,18,29,83,8
5/8/2019,75,17,34,85,11
5/9/2019,69,19,29,67,12
5/10/2019,48,15,26,76,12
5/11/2019,37,15,16,65,10
5/12/2019,55,17,24,64,8
5/13/2019,64,17,27,63,8
5/14/2019,65,18,23,51,9
5/15/2019,60,22,20,59,11
5/16/2019,57,21,22,78,11
5/17/2019,56,23,26,83,14
5/18/2019,59,19,25,76,12
5/19/2019,74,22,31,114,10
5/20/2019,58,20,16,78,8
5/21/2019,70,18,25,81,10
5/22/2019,58,23,18,55,11
5/23/2019,58,18,19,82,8
5/24/2019,68,23,24,47,10
5/25/2019,61,20,21,72,9
5/26/2019,65,18,22,107,11
5/27/2019,65,24,17,90,7
5/28/2019,58,22,14,58,10
5/29/2019,59,21,17,77,8
5/30/2019,60,16,17,77,9
5/31/2019,50,16,14,74,5
6/1/2019,63,17,19,89,9
6/2/2019,70,15,22,88,8
6/3/2019,55,15,18,71,8
6/4/2019,72,16,20,61,8
6/5/2019,58,21,18,50,6
6/6/2019,44,17,11,55,6
6/7/2019,43,16,11,51,4
6/8/2019,36,13,11,68,4
6/9/2019,47,14,18,98,8
6/10/2019,57,16,19,88,8
6/11/2019,55,15,19,105,9
6/12/2019,68,17,18,108,8
6/13/2019,70,19,18,96,9
6/14/2019,68,16,20,82,8
6/15/2019,53,15,26,99,11
6/16/2019,57,19,16,88,7
6/17/2019,60,17,24,71,8
6/18/2019,56,21,13,52,9
6/19/2019,60,21,17,92,11
6/20/2019,78,20,24,99,12
6/21/2019,68,23,17,99,9
6/22/2019,68,25,19,121,9
6/23/2019,72,20,20,90,8
6/24/2019,76,24,19,103,12
6/25/2019,80,21,25,89,11
6/26/2019,71,23,21,69,10
6/27/2019,79,23,19,141,10
6/28/2019,68,20,17,116,9
6/29/2019,63,25,14,84,11
6/30/2019,55,26,13,79,11
7/1/2019,57,21,15,85,9
