tanggal,pm10,so2,co,o3,no2
1/1/2015,49,7,18,26,10
1/2/2015,25,7,10,25,10
1/3/2015,27,6,12,36,10
1/4/2015,22,5,10,38,12
1/5/2015,21,5,8,27,7
1/6/2015,29,7,11,27,11
1/7/2015,32,7,11,35,12
1/8/2015,29,6,10,36,13
1/9/2015,23,6,8,32,7
1/10/2015,25,6,9,38,8
1/11/2015,26,6,7,41,11
1/12/2015,26,7,23,37,13
1/13/2015,45,5,26,28,18
1/14/2015,41,5,24,34,16
1/15/2015,39,4,27,36,20
1/16/2015,50,5,20,33,15
1/17/2015,39,5,13,40,13
1/18/2015,44,5,23,45,18
1/19/2015,54,5,20,41,16
1/20/2015,70,5,51,48,21
1/21/2015,44,8,43,40,16
1/22/2015,43,6,35,30,15
1/23/2015,49,5,42,33,19
1/24/2015,52,5,67,41,21
1/25/2015,59,20,23,45,18
1/26/2015,59,20,23,45,18
1/27/2015,59,20,23,45,18
1/28/2015,59,20,23,45,18
1/29/2015,55,7,20,35,14
1/30/2015,52,5,15,39,13
1/31/2015,54,5,17,36,15
2/1/2015,42,5,16,30,12
2/2/2015,59,6,48,38,21
2/3/2015,59,6,40,38,15
2/4/2015,58,5,33,36,23
2/5/2015,41,5,19,32,16
2/6/2015,59,5,16,34,13
2/7/2015,51,6,18,39,14
2/8/2015,49,6,18,32,12
2/9/2015,59,8,14,34,14
2/10/2015,59,9,23,13,18
2/11/2015,59,9,23,37,18
2/12/2015,61,9,36,40,19
2/13/2015,34,10,27,36,15
2/14/2015,7,8,35,40,16
2/15/2015,31,6,38,37,12
2/16/2015,6,6,56,35,18
2/17/2015,12,5,22,36,13
2/18/2015,8,5,34,43,24
2/19/2015,11,7,16,41,13
2/20/2015,29,7,29,40,20
2/21/2015,24,9,60,57,20
2/22/2015,18,8,28,57,12
2/23/2015,8,11,16,46,12
2/24/2015,18,11,29,46,17
2/25/2015,15,7,24,56,18
2/26/2015,17,7,28,82,31
2/27/2015,10,7,29,75,21
2/28/2015,66,6,38,39,19
3/1/2015,73,6,34,36,14
3/2/2015,57,8,15,38,18
3/3/2015,62,10,20,44,18
3/4/2015,59,11,36,38,19
3/5/2015,51,10,17,38,15
3/6/2015,66,13,29,47,16
3/7/2015,59,13,19,37,15
3/8/2015,59,9,18,36,15
3/9/2015,59,20,23,45,18
3/10/2015,46,8,14,56,14
3/11/2015,44,7,19,43,14
3/12/2015,43,8,17,39,12
3/13/2015,66,7,36,35,18
3/14/2015,70,7,26,36,13
3/15/2015,64,6,17,48,14
3/16/2015,55,6,22,42,15
3/17/2015,56,6,20,44,15
3/18/2015,62,7,22,79,25
3/19/2015,59,6,24,58,26
3/20/2015,53,6,24,69,30
3/21/2015,40,6,21,67,16
3/22/2015,58,6,25,78,17
3/23/2015,53,6,31,69,28
3/24/2015,73,6,28,47,19
3/25/2015,69,7,32,37,18
3/26/2015,56,7,32,34,21
3/27/2015,62,7,29,57,20
3/28/2015,56,6,23,47,17
3/29/2015,59,7,27,50,12
3/30/2015,56,6,32,44,17
3/31/2015,49,6,24,45,18
4/1/2015,57,6,32,48,21
4/2/2015,67,6,29,44,22
4/3/2015,51,7,32,43,15
4/4/2015,71,7,29,71,21
4/5/2015,69,7,34,69,18
4/6/2015,63,7,37,51,20
4/7/2015,45,20,26,31,12
4/8/2015,46,9,26,56,19
4/9/2015,69,10,38,40,23
4/10/2015,75,14,40,64,39
4/11/2015,49,15,20,57,15
4/12/2015,56,15,27,59,25
4/13/2015,74,14,35,56,17
4/14/2015,64,14,30,52,23
4/15/2015,59,14,29,51,18
4/16/2015,70,14,33,71,21
4/17/2015,58,15,27,33,16
4/18/2015,66,22,28,54,19
4/19/2015,83,18,30,68,18
4/20/2015,55,17,28,98,21
4/21/2015,64,17,31,79,30
4/22/2015,63,16,27,56,19
4/23/2015,30,15,11,46,10
4/24/2015,26,15,9,39,7
4/25/2015,29,15,10,40,11
4/26/2015,36,16,18,43,15
4/27/2015,28,16,10,37,7
4/28/2015,34,15,11,42,12
4/29/2015,32,15,11,42,12
4/30/2015,39,15,16,46,13
5/1/2015,40,15,15,70,20
5/2/2015,57,16,19,61,15
5/3/2015,56,16,21,57,22
5/4/2015,51,16,40,54,16
5/5/2015,63,20,55,62,23
5/6/2015,71,20,45,44,22
5/7/2015,51,20,29,60,15
5/8/2015,63,20,25,47,12
5/9/2015,78,20,27,70,16
5/10/2015,48,20,16,60,19
5/11/2015,54,20,28,47,15
5/12/2015,66,20,28,54,15
5/13/2015,61,20,27,50,15
5/14/2015,56,20,22,45,13
5/15/2015,58,20,29,28,16
5/16/2015,60,15,27,48,13
5/17/2015,57,14,16,62,9
5/18/2015,64,14,26,53,17
5/19/2015,84,14,27,45,19
5/20/2015,78,15,21,45,22
5/21/2015,80,18,26,48,19
5/22/2015,80,19,23,60,17
5/23/2015,80,22,21,51,15
5/24/2015,72,19,17,46,17
5/25/2015,67,15,21,45,13
5/26/2015,68,15,24,54,17
5/27/2015,66,14,24,26,13
5/28/2015,59,14,21,45,9
5/29/2015,64,14,23,45,22
5/30/2015,66,14,19,45,18
5/31/2015,69,14,18,45,14
6/1/2015,60,15,26,45,17
6/2/2015,76,15,35,45,17
6/3/2015,55,15,26,45,16
6/4/2015,71,15,27,45,12
6/5/2015,58,15,26,45,16
6/6/2015,69,16,27,46,22
6/7/2015,60,16,16,45,16
6/8/2015,74,16,31,45,15
6/9/2015,77,16,27,45,18
6/10/2015,78,18,47,45,21
6/11/2015,71,17,29,45,28
6/12/2015,86,24,33,45,19
6/13/2015,59,30,25,60,32
6/14/2015,59,30,26,58,22
6/15/2015,59,28,35,45,26
6/16/2015,80,32,28,59,29
6/17/2015,77,37,28,43,25
6/18/2015,72,34,24,46,19
6/19/2015,70,32,22,49,28
6/20/2015,72,37,17,43,25
6/21/2015,68,31,17,63,14
6/22/2015,64,26,17,45,16
6/23/2015,75,30,27,60,30
6/24/2015,80,34,29,50,29
6/25/2015,83,33,36,39,23
6/26/2015,76,34,21,37,18
6/27/2015,81,33,23,39,12
6/28/2015,69,26,16,45,15
6/29/2015,84,28,30,64,22
6/30/2015,81,31,27,45,22
7/1/2015,75,32,25,57,24
7/2/2015,80,34,21,47,21
7/3/2015,74,35,23,76,19
7/4/2015,77,40,22,71,22
7/5/2015,94,35,47,67,20
7/6/2015,73,34,25,62,21
7/7/2015,69,37,27,59,27
7/8/2015,68,33,26,66,21
7/9/2015,61,32,21,74,22
7/10/2015,62,35,18,56,27
7/11/2015,65,34,22,41,15
7/12/2015,59,29,17,35,13
7/13/2015,56,31,17,45,10
7/14/2015,56,32,17,32,12
7/15/2015,54,32,16,34,12
7/16/2015,51,31,14,29,9
7/17/2015,53,31,20,42,8
7/18/2015,51,30,9,41,8
7/19/2015,51,29,8,39,8
7/20/2015,49,30,9,40,8
7/21/2015,52,30,9,40,9
7/22/2015,54,27,17,45,10
7/23/2015,58,28,16,45,11
7/24/2015,55,29,14,45,9
7/25/2015,60,32,15,46,12
7/26/2015,66,27,13,61,11
7/27/2015,61,27,22,44,17
7/28/2015,55,34,21,40,16
7/29/2015,64,33,22,41,17
7/30/2015,64,33,22,54,15
7/31/2015,60,32,21,52,22
8/1/2015,64,30,28,54,20
8/2/2015,67,27,19,63,15
8/3/2015,60,35,25,36,17
8/4/2015,76,38,27,43,24
8/5/2015,71,35,21,52,20
8/6/2015,66,34,24,51,19
8/7/2015,60,31,19,63,18
8/8/2015,64,26,17,45,22
8/9/2015,74,30,17,49,20
8/10/2015,59,29,23,44,13
8/11/2015,62,29,24,41,15
8/12/2015,60,26,20,45,22
8/13/2015,71,25,27,38,19
8/14/2015,59,25,22,34,13
8/15/2015,55,25,19,44,16
8/16/2015,61,25,14,44,10
8/17/2015,53,27,13,39,14
8/18/2015,56,29,23,38,18
8/19/2015,62,29,24,52,16
8/20/2015,73,26,25,51,28
8/21/2015,67,28,21,57,22
8/22/2015,65,32,18,55,19
8/23/2015,68,31,14,51,20
8/24/2015,69,33,24,43,21
8/25/2015,72,34,21,55,21
8/26/2015,74,35,24,44,26
8/27/2015,71,34,22,53,22
8/28/2015,72,32,23,41,24
8/29/2015,71,32,21,41,15
8/30/2015,59,30,13,59,13
8/31/2015,63,31,17,56,24
9/1/2015,66,34,17,59,24
9/2/2015,74,39,21,43,25
9/3/2015,75,37,22,44,21
9/4/2015,67,35,21,42,19
9/5/2015,59,33,17,55,18
9/6/2015,64,32,14,58,16
9/7/2015,66,33,24,44,20
9/8/2015,70,33,23,53,18
9/9/2015,72,31,25,59,23
9/10/2015,70,35,26,52,24
9/11/2015,70,34,25,47,18
9/12/2015,69,31,20,49,17
9/13/2015,61,29,15,57,13
9/14/2015,64,28,17,65,19
9/15/2015,75,31,27,45,23
9/16/2015,65,31,23,44,17
9/17/2015,67,33,23,46,16
9/18/2015,68,31,22,39,14
9/19/2015,67,33,21,38,17
9/20/2015,59,30,16,60,19
9/21/2015,59,32,26,53,22
9/22/2015,83,34,29,46,24
9/23/2015,82,37,29,71,23
9/24/2015,83,33,35,66,23
9/25/2015,79,32,21,65,19
9/26/2015,77,34,21,39,18
9/27/2015,74,32,16,48,13
9/28/2015,61,30,20,45,19
9/29/2015,74,31,26,40,20
9/30/2015,67,33,21,39,23
10/1/2015,76,36,26,47,27
10/2/2015,68,33,23,40,16
10/3/2015,66,32,19,43,12
10/4/2015,67,33,16,45,11
10/5/2015,63,31,20,45,21
10/6/2015,82,33,23,49,22
10/7/2015,71,30,23,46,25
10/8/2015,70,27,24,43,23
10/9/2015,64,27,23,42,22
10/10/2015,74,31,25,48,18
10/11/2015,62,32,16,45,11
10/12/2015,63,32,23,46,21
10/13/2015,64,28,22,38,22
10/14/2015,60,29,18,57,21
10/15/2015,78,31,27,51,19
10/16/2015,55,34,22,60,24
10/17/2015,70,36,26,36,19
10/18/2015,77,33,37,71,20
10/19/2015,77,36,30,48,22
10/20/2015,66,35,25,60,23
10/21/2015,69,33,23,47,23
10/22/2015,57,34,22,41,14
10/23/2015,73,34,25,40,26
10/24/2015,81,34,27,50,25
10/25/2015,72,29,17,61,19
10/26/2015,74,29,28,44,24
10/27/2015,84,33,31,45,27
10/28/2015,68,28,26,32,21
10/29/2015,68,27,27,36,24
10/30/2015,75,27,26,41,22
10/31/2015,71,27,29,39,26
11/1/2015,65,27,17,42,19
11/2/2015,72,27,30,27,24
11/3/2015,57,27,22,45,17
11/4/2015,62,28,26,18,19
11/5/2015,77,25,31,31,19
11/6/2015,73,18,25,27,20
11/7/2015,69,18,29,27,24
11/8/2015,78,18,39,32,18
11/9/2015,53,18,18,44,18
11/10/2015,57,18,22,41,23
11/11/2015,73,18,31,41,25
11/12/2015,74,18,31,41,22
11/13/2015,56,18,20,36,21
11/14/2015,53,18,20,45,24
11/15/2015,60,18,23,45,15
11/16/2015,51,18,14,35,15
11/17/2015,56,18,18,34,20
11/18/2015,66,18,17,28,17
11/19/2015,60,18,14,13,17
11/20/2015,71,18,20,40,20
11/21/2015,70,18,13,19,19
11/22/2015,63,18,11,44,18
11/23/2015,65,18,17,29,17
11/24/2015,59,18,18,25,15
11/25/2015,67,18,25,39,27
11/26/2015,51,19,19,35,24
11/27/2015,72,19,17,35,22
11/28/2015,71,18,17,45,24
11/29/2015,62,18,15,20,17
11/30/2015,69,18,15,33,21
12/1/2015,62,18,37,40,22
12/2/2015,65,20,19,51,20
12/3/2015,69,21,25,43,26
12/4/2015,63,21,23,36,24
12/5/2015,66,20,27,39,25
12/6/2015,71,20,34,46,19
12/7/2015,59,24,23,27,18
12/8/2015,59,26,23,20,18
12/9/2015,59,27,23,45,18
12/10/2015,59,28,23,50,18
12/11/2015,59,27,20,40,18
12/12/2015,59,25,18,36,18
12/13/2015,59,25,24,29,18
12/14/2015,59,21,12,16,18
12/15/2015,59,22,23,15,18
12/16/2015,59,19,15,27,18
12/17/2015,39,18,15,20,18
12/18/2015,46,18,13,24,18
12/19/2015,68,18,16,25,18
12/20/2015,51,18,20,31,18
12/21/2015,37,18,11,27,18
12/22/2015,48,18,9,24,18
12/23/2015,41,19,10,21,18
12/24/2015,40,18,9,23,18
12/25/2015,38,18,10,37,18
12/26/2015,41,19,9,32,18
12/27/2015,51,19,12,32,18
12/28/2015,54,19,21,45,18
12/29/2015,56,19,21,25,18
12/30/2015,55,19,15,23,18
12/31/2015,43,19,14,22,20
1/1/2016,59,19,27,31,1
1/2/2016,52,19,28,33,2
1/3/2016,44,19,28,36,2
1/4/2016,58,21,28,46,5
1/5/2016,70,19,28,41,4
1/6/2016,69,19,28,19,4
1/7/2016,58,19,28,25,3
1/8/2016,46,24,28,29,3
1/9/2016,51,32,28,29,2
1/10/2016,59,39,28,43,3
1/11/2016,66,38,28,29,3
1/12/2016,60,37,28,31,4
1/13/2016,60,37,28,29,2
1/14/2016,51,38,28,29,3
1/15/2016,53,42,28,29,3
1/16/2016,59,42,26,95,4
1/17/2016,58,42,19,149,4
1/18/2016,73,44,32,87,4
1/19/2016,60,45,24,78,4
1/20/2016,54,44,33,69,3
1/21/2016,66,48,31,53,3
1/22/2016,65,41,31,45,2
1/23/2016,43,40,25,51,3
1/24/2016,55,41,38,48,2
1/25/2016,33,40,32,49,4
1/26/2016,61,42,40,54,3
1/27/2016,74,43,41,61,4
1/28/2016,58,42,30,77,3
1/29/2016,58,44,29,79,4
1/30/2016,45,42,22,62,2
1/31/2016,48,42,21,51,2
2/1/2016,61,42,20,49,3
2/2/2016,46,40,24,51,3
2/3/2016,41,43,21,55,3
2/4/2016,61,45,21,60,3
2/5/2016,54,45,27,60,3
2/6/2016,65,45,35,59,3
2/7/2016,52,39,38,59,2
2/8/2016,47,40,25,48,2
2/9/2016,20,41,13,53,2
2/10/2016,39,43,18,40,2
2/11/2016,43,43,21,55,3
2/12/2016,46,43,27,31,3
2/13/2016,52,31,55,52,3
2/14/2016,52,28,27,60,2
2/15/2016,54,28,29,46,2
2/16/2016,50,28,24,37,2
2/17/2016,42,27,23,37,2
2/18/2016,56,28,41,37,2
2/19/2016,62,27,40,38,3
2/20/2016,64,27,27,34,2
2/21/2016,58,27,29,37,2
2/22/2016,51,26,25,39,2
2/23/2016,54,27,27,44,2
2/24/2016,53,27,26,35,2
2/25/2016,39,26,33,35,2
2/26/2016,49,27,32,37,3
2/27/2016,49,27,29,29,1
2/28/2016,42,26,19,29,2
2/29/2016,46,26,29,29,3
3/1/2016,16,26,27,28,2
3/2/2016,33,26,25,30,2
3/3/2016,51,26,39,37,2
3/4/2016,41,26,23,35,1
3/5/2016,42,26,23,39,2
3/6/2016,62,26,33,43,2
3/7/2016,36,26,29,44,4
3/8/2016,40,26,28,40,2
3/9/2016,58,26,29,53,2
3/10/2016,52,26,32,81,4
3/11/2016,48,26,31,71,4
3/12/2016,48,26,33,45,3
3/13/2016,37,26,27,49,2
3/14/2016,54,26,27,41,4
3/15/2016,51,26,33,87,5
3/16/2016,57,26,36,51,4
3/17/2016,44,26,28,49,3
3/18/2016,41,26,29,40,3
3/19/2016,40,26,26,49,3
3/20/2016,47,26,30,45,3
3/21/2016,53,26,35,36,2
3/22/2016,70,26,35,19,2
3/23/2016,27,26,25,19,3
3/24/2016,51,26,27,22,4
3/25/2016,65,26,31,30,4
3/26/2016,72,26,31,17,3
3/27/2016,47,26,26,26,2
3/28/2016,53,30,28,29,3
3/29/2016,55,26,23,16,2
3/30/2016,73,27,30,15,2
3/31/2016,60,26,30,13,3
4/1/2016,74,27,35,16,3
4/2/2016,57,26,29,18,2
4/3/2016,53,27,27,23,4
4/4/2016,34,27,28,21,5
4/5/2016,42,27,28,21,2
4/6/2016,46,27,28,22,3
4/7/2016,54,27,28,16,3
4/8/2016,60,27,26,16,2
4/9/2016,53,26,24,28,3
4/10/2016,52,26,25,23,2
4/11/2016,58,27,28,19,3
4/12/2016,63,27,32,14,2
4/13/2016,51,26,25,14,2
4/14/2016,62,27,29,14,3
4/15/2016,63,27,40,18,3
4/16/2016,59,27,33,19,2
4/17/2016,43,27,23,18,2
4/18/2016,34,27,33,23,3
4/19/2016,43,27,29,17,3
4/20/2016,37,27,26,15,3
4/21/2016,50,27,39,32,4
4/22/2016,45,28,30,15,2
4/23/2016,55,30,28,16,1
4/24/2016,48,28,23,16,1
4/25/2016,57,29,27,17,2
4/26/2016,71,29,30,13,3
4/27/2016,55,30,30,22,3
4/28/2016,55,30,28,27,3
4/29/2016,44,30,27,21,2
4/30/2016,63,31,36,13,3
5/1/2016,53,29,32,14,7
5/2/2016,47,29,29,17,3
5/3/2016,57,29,29,14,1
5/4/2016,52,30,27,12,1
5/5/2016,51,28,28,10,1
5/6/2016,81,29,46,26,5
5/7/2016,59,28,28,21,3
5/8/2016,66,28,34,31,3
5/9/2016,64,29,33,27,5
5/10/2016,58,29,30,22,4
5/11/2016,56,30,27,14,2
5/12/2016,60,30,29,25,5
5/13/2016,52,29,29,19,3
5/14/2016,55,28,28,23,3
5/15/2016,54,30,26,16,2
5/16/2016,32,29,31,15,4
5/17/2016,77,29,33,21,5
5/18/2016,76,30,41,15,3
5/19/2016,58,29,31,22,4
5/20/2016,61,29,30,24,6
5/21/2016,38,28,29,21,5
5/22/2016,61,28,29,29,3
5/23/2016,53,28,27,29,4
5/24/2016,64,28,34,27,4
5/25/2016,45,28,32,12,3
5/26/2016,61,29,34,13,4
5/27/2016,84,29,40,17,3
5/28/2016,90,29,41,21,3
5/29/2016,44,28,27,14,2
5/30/2016,65,29,35,18,4
5/31/2016,65,29,31,31,4
6/1/2016,71,28,32,34,4
6/2/2016,55,27,30,20,2
6/3/2016,41,28,27,35,4
6/4/2016,75,28,34,35,5
6/5/2016,78,28,41,24,3
6/6/2016,84,28,36,35,4
6/7/2016,72,28,39,19,4
6/8/2016,35,29,27,22,4
6/9/2016,52,28,25,16,3
6/10/2016,71,27,45,14,5
6/11/2016,59,28,32,17,2
6/12/2016,67,28,30,36,3
6/13/2016,64,28,30,23,5
6/14/2016,62,29,29,33,4
6/15/2016,66,29,32,20,3
6/16/2016,60,31,29,20,2
6/17/2016,54,29,27,18,2
6/18/2016,37,29,33,16,2
6/19/2016,62,29,36,29,4
6/20/2016,69,30,36,25,4
6/21/2016,53,30,33,53,6
6/22/2016,55,28,31,29,4
6/23/2016,53,28,26,26,3
6/24/2016,53,30,28,29,3
6/25/2016,59,29,41,31,4
6/26/2016,83,29,32,25,3
6/27/2016,62,29,32,22,4
6/28/2016,68,30,28,17,4
6/29/2016,63,30,30,31,4
6/30/2016,58,28,30,21,5
7/1/2016,52,29,39,36,4
7/2/2016,73,29,32,32,4
7/3/2016,51,28,26,21,2
7/4/2016,44,28,25,23,2
7/5/2016,53,28,22,25,2
7/6/2016,50,28,37,24,3
7/7/2016,39,28,18,26,1
7/8/2016,39,28,17,24,2
7/9/2016,54,29,20,34,2
7/10/2016,59,29,20,27,2
7/11/2016,59,29,26,26,2
7/12/2016,35,28,23,28,2
7/13/2016,63,29,32,27,4
7/14/2016,63,31,35,18,4
7/15/2016,49,32,26,12,1
7/16/2016,51,28,24,22,2
7/17/2016,65,28,39,23,2
7/18/2016,53,28,34,25,3
7/19/2016,63,28,31,24,5
7/20/2016,51,28,30,22,3
7/21/2016,58,29,29,31,4
7/22/2016,58,29,29,19,3
7/23/2016,80,29,32,25,3
7/24/2016,69,29,32,29,3
7/25/2016,39,28,22,28,4
7/26/2016,64,29,30,42,4
7/27/2016,57,30,27,27,5
7/28/2016,59,30,26,18,3
7/29/2016,58,30,26,31,3
7/30/2016,56,29,30,32,4
7/31/2016,54,30,23,27,3
8/1/2016,53,29,27,21,4
8/2/2016,44,30,27,28,4
8/3/2016,54,30,26,47,5
8/4/2016,38,30,29,40,4
8/5/2016,70,30,30,24,4
8/6/2016,58,30,27,25,4
8/7/2016,46,30,21,36,3
8/8/2016,42,29,27,26,2
8/9/2016,57,28,29,22,2
8/10/2016,60,29,32,28,3
8/11/2016,59,28,29,24,3
8/12/2016,61,29,29,29,4
8/13/2016,60,29,27,19,3
8/14/2016,51,29,22,23,4
8/15/2016,50,28,34,38,4
8/16/2016,62,30,33,30,3
8/17/2016,65,31,30,24,2
8/18/2016,52,29,28,25,3
8/19/2016,57,30,27,29,5
8/20/2016,42,29,26,25,4
8/21/2016,53,30,22,30,3
8/22/2016,51,31,25,29,4
8/23/2016,45,30,24,31,4
8/24/2016,40,29,26,34,3
8/25/2016,55,30,27,40,5
8/26/2016,62,31,28,27,4
8/27/2016,60,31,31,21,4
8/28/2016,58,29,30,19,3
8/29/2016,59,29,34,20,4
8/30/2016,70,30,34,24,4
8/31/2016,70,29,39,21,4
9/1/2016,53,30,33,28,4
9/2/2016,66,29,32,38,5
9/3/2016,53,29,43,27,4
9/4/2016,53,29,27,23,3
9/5/2016,53,29,26,15,3
9/6/2016,53,30,30,19,3
9/7/2016,55,29,27,20,3
9/8/2016,60,30,26,33,5
9/9/2016,79,30,32,30,4
9/10/2016,69,31,33,28,3
9/11/2016,57,30,24,35,2
9/12/2016,49,30,20,34,3
9/13/2016,59,31,22,39,3
9/14/2016,53,31,23,26,4
9/15/2016,41,29,23,43,4
9/16/2016,79,30,41,39,4
9/17/2016,59,30,25,21,2
9/18/2016,53,30,23,33,2
9/19/2016,59,29,32,29,3
9/20/2016,66,29,43,20,4
9/21/2016,33,29,22,19,2
9/22/2016,48,29,25,19,2
9/23/2016,45,30,23,18,3
9/24/2016,52,30,31,19,2
9/25/2016,55,30,36,19,2
9/26/2016,31,29,19,19,2
9/27/2016,62,30,30,24,4
9/28/2016,58,31,29,19,4
9/29/2016,24,30,24,23,6
9/30/2016,52,30,25,18,3
10/1/2016,55,30,26,25,3
10/2/2016,30,30,18,12,2
10/3/2016,37,30,26,40,6
10/4/2016,66,30,38,36,7
10/5/2016,65,30,36,37,4
10/6/2016,52,30,31,26,5
10/7/2016,61,30,25,41,5
10/8/2016,49,30,25,21,3
10/9/2016,52,30,28,26,3
10/10/2016,54,30,31,20,4
10/11/2016,63,30,34,20,4
10/12/2016,71,30,37,16,4
10/13/2016,67,30,34,21,3
10/14/2016,56,30,39,14,3
10/15/2016,35,30,20,28,3
10/16/2016,52,30,28,21,3
10/17/2016,51,31,21,44,4
10/18/2016,54,31,24,34,5
10/19/2016,49,31,23,25,4
10/20/2016,58,31,24,29,4
10/21/2016,65,31,28,35,5
10/22/2016,87,30,39,25,5
10/23/2016,34,30,22,17,2
10/24/2016,54,31,34,35,4
10/25/2016,61,30,41,20,5
10/26/2016,49,30,27,13,2
10/27/2016,55,31,26,20,3
10/28/2016,59,31,28,19,4
10/29/2016,55,30,33,18,3
10/30/2016,53,31,28,31,3
10/31/2016,44,31,23,32,4
11/1/2016,45,30,25,20,3
11/2/2016,41,30,22,16,2
11/3/2016,40,31,22,16,3
11/4/2016,60,32,27,44,5
11/5/2016,68,32,27,50,5
11/6/2016,104,32,42,46,5
11/7/2016,61,31,31,55,5
11/8/2016,65,31,27,27,4
11/9/2016,55,31,26,58,4
11/10/2016,59,33,24,31,4
11/11/2016,62,31,31,47,5
11/12/2016,54,31,34,48,3
11/13/2016,44,30,23,27,2
11/14/2016,55,31,27,31,3
11/15/2016,41,31,30,21,5
11/16/2016,54,31,32,26,3
11/17/2016,56,32,26,27,4
11/18/2016,59,32,29,22,3
11/19/2016,59,32,30,36,5
11/20/2016,53,32,29,24,3
11/21/2016,53,31,28,25,4
11/22/2016,61,32,28,58,6
11/23/2016,57,31,27,60,5
11/24/2016,63,32,32,21,4
11/25/2016,29,32,21,10,2
11/26/2016,67,34,26,23,4
11/27/2016,77,32,39,29,4
11/28/2016,65,31,31,22,4
11/29/2016,37,31,27,26,4
11/30/2016,62,32,26,14,3
12/1/2016,55,31,32,10,3
12/2/2016,28,31,17,10,1
12/3/2016,24,31,17,10,1
12/4/2016,38,31,17,7,1
12/5/2016,23,31,16,11,1
12/6/2016,28,31,19,12,1
12/7/2016,39,31,20,16,2
12/8/2016,58,32,24,21,3
12/9/2016,35,31,22,15,2
12/10/2016,27,31,18,12,2
12/11/2016,33,31,17,17,1
12/12/2016,31,31,18,20,1
12/13/2016,34,32,17,14,2
12/14/2016,39,32,21,15,2
12/15/2016,44,31,25,10,2
12/16/2016,34,31,18,11,2
12/17/2016,53,30,28,29,3
12/18/2016,53,30,28,29,3
12/19/2016,53,30,28,29,3
12/20/2016,21,31,18,14,1
12/21/2016,20,32,15,14,1
12/22/2016,23,32,16,12,1
12/23/2016,19,31,16,12,1
12/24/2016,21,31,16,13,1
12/25/2016,17,31,15,11,1
12/26/2016,49,32,23,23,2
12/27/2016,23,31,18,19,3
12/28/2016,28,32,18,10,1
12/29/2016,20,32,19,11,1
12/30/2016,51,32,24,12,2
12/31/2016,55,33,26,16,3
1/1/2017,63,34,25,21,2
1/2/2017,16,32,16,19,1
1/3/2017,18,32,17,20,2
1/4/2017,24,32,22,20,2
1/5/2017,29,32,25,14,2
1/6/2017,21,31,24,18,2
1/7/2017,30,32,22,17,3
1/8/2017,29,33,17,19,2
1/9/2017,29,32,23,13,2
1/10/2017,38,32,34,21,4
1/11/2017,25,32,25,20,2
1/12/2017,29,32,23,17,2
1/13/2017,29,32,19,12,1
1/14/2017,22,31,17,13,1
1/15/2017,27,32,16,17,1
1/16/2017,46,16,21,58,4
1/17/2017,46,16,21,58,4
1/18/2017,24,28,19,14,1
1/19/2017,24,16,16,14,1
1/20/2017,18,16,15,10,1
1/21/2017,35,16,18,15,1
1/22/2017,54,16,20,16,2
1/23/2017,37,16,18,13,2
1/24/2017,32,16,30,14,2
1/25/2017,29,16,18,9,2
1/26/2017,33,16,22,12,2
1/27/2017,47,14,24,22,2
1/28/2017,32,13,23,18,3
1/29/2017,35,12,25,19,2
1/30/2017,33,12,21,19,2
1/31/2017,31,12,23,20,2
2/1/2017,41,16,22,27,3
2/2/2017,49,16,23,41,3
2/3/2017,53,16,28,34,3
2/4/2017,30,16,17,35,2
2/5/2017,22,16,15,37,2
2/6/2017,25,16,16,26,1
2/7/2017,39,6,20,22,2
2/8/2017,28,6,19,23,3
2/9/2017,41,6,20,22,2
2/10/2017,30,4,23,32,3
2/11/2017,32,6,23,42,4
2/12/2017,35,3,18,40,3
2/13/2017,43,4,21,42,3
2/14/2017,34,5,32,41,4
2/15/2017,27,6,22,40,4
2/16/2017,36,7,19,38,3
2/17/2017,52,4,30,33,4
2/18/2017,68,7,25,30,4
2/19/2017,57,4,34,25,2
2/20/2017,40,3,31,24,3
2/21/2017,51,3,34,46,4
2/22/2017,58,15,25,78,5
2/23/2017,52,7,27,71,7
2/24/2017,62,7,30,67,5
2/25/2017,50,6,24,68,3
2/26/2017,44,8,25,60,4
2/27/2017,30,6,23,44,4
2/28/2017,58,6,26,54,4
3/1/2017,51,8,26,46,5
3/2/2017,56,8,28,56,4
3/3/2017,49,5,33,53,4
3/4/2017,37,9,25,75,5
3/5/2017,51,7,24,53,4
3/6/2017,42,8,19,44,3
3/7/2017,41,10,22,42,4
3/8/2017,25,7,22,84,4
3/9/2017,53,12,22,101,6
3/10/2017,62,8,28,43,5
3/11/2017,56,9,27,63,4
3/12/2017,57,6,29,53,4
3/13/2017,53,9,24,60,5
3/14/2017,62,14,24,48,4
3/15/2017,36,8,20,31,3
3/16/2017,35,9,20,125,5
3/17/2017,63,10,25,80,5
3/18/2017,55,7,33,52,6
3/19/2017,51,13,27,50,2
3/20/2017,35,7,17,26,2
3/21/2017,51,13,23,32,3
3/22/2017,34,8,24,47,6
3/23/2017,46,6,33,34,7
3/24/2017,77,11,50,97,7
3/25/2017,52,10,20,41,4
3/26/2017,57,9,30,54,3
3/27/2017,42,8,23,80,5
3/28/2017,64,12,35,71,3
3/29/2017,51,8,27,62,4
3/30/2017,32,9,20,26,3
3/31/2017,46,16,21,58,4
4/1/2017,41,6,19,58,3
