tanggal,pm10,so2,co,o3,no2
4/1/2017,44,43,9,59,4
4/2/2017,34,39,12,67,7
4/3/2017,37,41,15,45,7
4/4/2017,48,23,12,73,7
4/5/2017,48,33,16,35,7
4/6/2017,16,33,4,28,2
4/7/2017,24,33,4,33,2
4/8/2017,16,32,3,25,7
4/9/2017,23,33,6,31,3
4/10/2017,37,35,16,45,10
4/11/2017,31,36,16,102,9
4/12/2017,21,34,9,110,11
4/13/2017,21,34,9,108,12
4/14/2017,31,34,15,81,8
4/15/2017,34,34,12,82,7
4/16/2017,46,34,17,91,6
4/17/2017,33,38,11,92,7
4/18/2017,55,35,15,91,9
4/19/2017,58,38,14,113,6
4/20/2017,28,36,14,97,8
4/21/2017,57,36,13,82,6
4/22/2017,61,34,10,88,10
4/23/2017,41,35,17,123,6
4/24/2017,46,36,8,95,12
4/25/2017,68,35,18,82,8
4/26/2017,44,34,9,51,7
4/27/2017,49,34,15,65,5
4/28/2017,47,35,8,58,6
4/29/2017,39,35,10,34,5
4/30/2017,32,35,7,76,4
5/1/2017,57,39,18,102,15
5/2/2017,39,33,16,85,5
5/3/2017,52,34,27,112,10
5/4/2017,43,34,10,87,5
5/5/2017,37,34,13,94,6
5/6/2017,45,35,14,71,11
5/7/2017,42,35,17,74,8
5/8/2017,45,35,16,83,8
5/9/2017,58,35,18,77,8
5/10/2017,66,35,14,61,8
5/11/2017,67,35,25,104,10
5/12/2017,87,35,18,117,9
5/13/2017,59,35,10,105,12
5/14/2017,60,35,9,92,6
5/15/2017,66,38,13,115,11
5/16/2017,67,36,13,108,7
5/17/2017,78,35,14,93,11
5/18/2017,61,34,7,72,10
5/19/2017,97,35,24,120,9
5/20/2017,68,36,12,111,7
5/21/2017,61,36,9,89,7
5/22/2017,59,37,7,98,9
5/23/2017,62,35,9,88,8
5/24/2017,76,38,11,102,11
5/25/2017,70,37,8,91,5
5/26/2017,73,37,11,102,7
5/27/2017,78,37,9,164,9
5/28/2017,61,38,6,79,5
5/29/2017,59,35,6,62,5
5/30/2017,57,38,10,52,6
5/31/2017,51,37,6,56,8
6/1/2017,21,34,4,37,3
6/2/2017,46,35,11,79,7
6/3/2017,72,37,14,105,7
6/4/2017,65,36,13,95,7
6/5/2017,57,35,9,98,7
6/6/2017,49,36,6,84,6
6/7/2017,54,38,6,95,8
6/8/2017,57,39,9,59,7
6/9/2017,58,39,8,75,7
6/10/2017,58,37,8,86,6
6/11/2017,104,35,15,62,9
6/12/2017,57,35,8,79,7
6/13/2017,77,36,13,67,7
6/14/2017,55,35,8,96,7
6/15/2017,64,36,9,72,7
6/16/2017,61,35,16,46,6
6/17/2017,61,23,7,85,6
6/18/2017,51,23,6,73,4
6/19/2017,40,23,4,69,4
6/20/2017,57,23,7,94,14
6/21/2017,73,23,15,83,8
6/22/2017,82,23,18,71,10
6/23/2017,84,12,8,70,8
6/24/2017,58,12,4,48,5
6/25/2017,61,12,13,49,5
6/26/2017,23,11,2,43,3
6/27/2017,18,11,2,51,4
6/28/2017,37,11,12,68,7
6/29/2017,30,11,6,73,5
6/30/2017,22,11,2,49,6
7/1/2017,35,11,8,69,4
7/2/2017,57,11,3,62,5
7/3/2017,46,12,3,60,4
7/4/2017,51,12,3,85,6
7/5/2017,59,11,3,84,6
7/6/2017,55,11,5,93,6
7/7/2017,118,12,10,93,11
7/8/2017,98,12,8,92,9
7/9/2017,59,11,2,65,7
7/10/2017,48,11,12,68,6
7/11/2017,40,12,2,74,5
7/12/2017,43,11,3,87,6
7/13/2017,51,12,3,123,5
7/14/2017,62,12,4,143,7
7/15/2017,71,12,11,72,10
7/16/2017,67,12,10,94,8
7/17/2017,56,12,4,97,9
7/18/2017,65,12,14,114,13
7/19/2017,78,12,5,111,10
7/20/2017,68,12,4,122,15
7/21/2017,54,12,3,97,10
7/22/2017,54,12,4,155,8
7/23/2017,54,12,12,91,6
7/24/2017,57,12,12,91,7
7/25/2017,56,12,12,108,8
7/26/2017,57,12,4,94,8
7/27/2017,52,12,4,96,7
7/28/2017,48,12,2,94,8
7/29/2017,33,12,2,71,3
7/30/2017,36,12,1,83,5
7/31/2017,53,12,12,91,7
8/1/2017,45,12,3,75,6
8/2/2017,49,12,4,94,6
8/3/2017,50,13,3,79,8
8/4/2017,55,12,3,104,6
8/5/2017,69,12,5,94,14
8/6/2017,66,12,2,116,9
8/7/2017,84,12,3,94,9
8/8/2017,69,13,12,133,9
8/9/2017,59,12,12,88,6
8/10/2017,49,12,7,107,10
8/11/2017,57,12,23,128,11
8/12/2017,72,13,27,97,14
8/13/2017,62,12,14,101,5
8/14/2017,68,12,17,104,5
8/15/2017,68,12,21,120,11
8/16/2017,59,13,15,134,10
8/17/2017,53,13,12,125,11
8/18/2017,61,13,12,129,6
8/19/2017,56,13,10,81,4
8/20/2017,53,13,10,79,4
8/21/2017,58,13,12,90,5
8/22/2017,62,13,20,137,10
8/23/2017,74,14,17,99,8
8/24/2017,57,13,10,71,5
8/25/2017,51,13,10,81,5
8/26/2017,63,14,15,71,8
8/27/2017,62,14,12,64,7
8/28/2017,60,13,14,55,6
8/29/2017,59,13,14,154,5
8/30/2017,52,13,13,85,12
8/31/2017,58,14,14,82,5
9/1/2017,56,13,11,76,8
9/2/2017,53,13,10,92,4
9/3/2017,83,13,23,74,7
9/4/2017,73,14,18,157,7
9/5/2017,65,14,13,89,6
9/6/2017,46,13,14,88,5
9/7/2017,68,13,30,74,7
9/8/2017,64,14,14,79,7
9/9/2017,59,14,14,96,8
9/10/2017,49,13,9,69,5
9/11/2017,45,13,11,95,5
9/12/2017,57,13,13,107,5
9/13/2017,50,14,10,140,5
9/14/2017,72,15,20,140,10
9/15/2017,64,14,20,144,10
9/16/2017,69,13,20,69,10
9/17/2017,52,13,10,76,7
9/18/2017,55,14,13,72,8
9/19/2017,67,14,13,88,7
9/20/2017,57,14,11,121,15
9/21/2017,63,14,13,100,10
9/22/2017,67,14,16,161,7
9/23/2017,57,14,11,126,8
9/24/2017,56,13,15,100,8
9/25/2017,50,13,12,109,6
9/26/2017,51,13,17,77,5
9/27/2017,41,13,11,51,6
9/28/2017,53,14,26,91,8
9/29/2017,61,13,18,132,9
9/30/2017,40,13,14,76,7
10/1/2017,53,13,17,67,5
10/2/2017,38,13,20,83,7
10/3/2017,38,13,16,84,10
10/4/2017,42,13,11,108,9
10/5/2017,53,13,17,77,7
10/6/2017,53,13,15,87,8
10/7/2017,52,14,15,134,5
10/8/2017,41,15,11,97,6
10/9/2017,50,14,15,74,6
10/10/2017,60,14,21,71,10
10/11/2017,60,15,14,74,10
10/12/2017,48,23,12,73,7
10/13/2017,47,23,13,35,5
10/14/2017,40,13,11,40,5
10/15/2017,40,14,9,45,5
10/16/2017,43,14,11,42,6
10/17/2017,34,14,14,26,6
10/18/2017,49,14,12,36,9
10/19/2017,49,14,16,36,11
10/20/2017,44,13,20,44,7
10/21/2017,65,14,23,41,8
10/22/2017,54,13,17,47,6
10/23/2017,45,14,13,45,11
10/24/2017,49,14,18,52,9
10/25/2017,42,14,11,29,11
10/26/2017,43,13,11,59,8
10/27/2017,41,13,11,46,6
10/28/2017,56,13,19,39,14
10/29/2017,53,13,26,27,9
10/30/2017,53,13,16,26,6
10/31/2017,43,13,14,119,6
11/1/2017,48,13,13,50,5
11/2/2017,58,14,21,48,15
11/3/2017,63,14,16,58,7
11/4/2017,65,14,14,57,8
11/5/2017,53,15,13,32,8
11/6/2017,52,14,22,21,7
11/7/2017,32,15,16,56,10
11/8/2017,36,14,21,34,10
11/9/2017,56,14,20,31,6
11/10/2017,47,14,20,48,12
11/11/2017,45,14,15,40,6
11/12/2017,51,14,15,85,12
11/13/2017,41,13,15,58,6
11/14/2017,41,14,19,99,7
11/15/2017,37,14,17,121,12
11/16/2017,61,16,19,107,9
11/17/2017,51,15,29,89,10
11/18/2017,44,15,17,82,5
11/19/2017,38,15,23,63,5
11/20/2017,48,15,16,53,5
11/21/2017,48,15,12,134,9
11/22/2017,48,15,11,116,5
11/23/2017,48,15,20,52,8
11/24/2017,30,14,10,42,4
11/25/2017,7,14,10,38,4
11/26/2017,2,13,6,37,1
11/27/2017,5,13,6,37,2
11/28/2017,48,13,7,33,7
11/29/2017,48,13,5,33,7
11/30/2017,17,13,6,38,2
12/1/2017,48,13,7,33,7
12/2/2017,6,13,19,32,4
12/3/2017,6,23,12,43,3
12/4/2017,3,23,8,43,2
12/5/2017,19,23,13,44,4
12/6/2017,12,23,12,61,3
12/7/2017,16,14,13,77,5
12/8/2017,10,14,8,77,3
12/9/2017,9,15,7,73,4
12/10/2017,48,14,7,38,2
12/11/2017,9,14,9,35,2
12/12/2017,5,14,15,46,3
12/13/2017,7,14,12,34,4
12/14/2017,25,14,13,59,3
12/15/2017,10,14,11,47,3
12/16/2017,40,14,20,50,6
12/17/2017,7,14,14,45,3
12/18/2017,10,15,8,41,2
12/19/2017,48,15,13,45,7
12/20/2017,8,14,19,50,10
12/21/2017,48,14,25,53,3
12/22/2017,48,14,13,52,3
12/23/2017,48,14,10,46,3
12/24/2017,48,14,10,41,3
12/25/2017,17,15,12,31,3
12/26/2017,13,14,9,40,2
12/27/2017,18,16,9,43,3
12/28/2017,31,15,11,39,3
12/29/2017,36,20,22,84,8
12/30/2017,52,19,21,81,7
12/31/2017,25,17,22,37,6
1/1/2018,14,17,22,35,5
1/2/2018,17,16,7,39,3
1/3/2018,15,16,15,101,8
1/4/2018,11,16,14,57,5
1/5/2018,21,16,17,28,6
1/6/2018,16,16,7,30,4
1/7/2018,17,16,8,30,3
1/8/2018,46,16,14,58,5
1/9/2018,42,17,12,63,6
1/10/2018,42,18,13,50,7
1/11/2018,38,21,9,45,5
1/12/2018,20,18,11,62,7
1/13/2018,50,20,13,49,6
1/14/2018,24,18,7,50,3
1/15/2018,11,16,8,44,3
1/16/2018,12,16,7,43,1
1/17/2018,29,16,12,28,6
1/18/2018,50,17,17,81,6
1/19/2018,29,17,20,35,6
1/20/2018,13,16,6,32,2
1/21/2018,19,17,6,31,1
1/22/2018,13,17,6,32,6
1/23/2018,18,16,8,53,3
1/24/2018,23,16,8,49,3
1/25/2018,17,15,6,30,1
1/26/2018,20,15,7,31,3
1/27/2018,18,16,6,41,1
1/28/2018,32,16,8,52,2
1/29/2018,17,15,6,27,6
1/30/2018,50,17,17,81,6
1/31/2018,23,15,7,30,2
2/1/2018,32,15,11,60,9
2/2/2018,47,16,17,68,6
2/3/2018,42,17,19,57,6
2/4/2018,35,17,15,54,9
2/5/2018,28,17,10,52,5
2/6/2018,37,16,16,57,5
2/7/2018,28,15,16,57,5
2/8/2018,55,15,25,52,7
2/9/2018,38,16,46,53,9
2/10/2018,43,15,16,49,6
2/11/2018,48,16,11,53,5
2/12/2018,50,15,19,58,6
2/13/2018,57,16,12,65,5
2/14/2018,60,15,14,69,5
2/15/2018,51,15,31,41,8
2/16/2018,22,15,8,30,2
2/17/2018,42,15,14,37,4
2/18/2018,40,15,11,56,4
2/19/2018,45,16,11,46,3
2/20/2018,45,19,15,46,8
2/21/2018,56,18,15,45,6
2/22/2018,50,18,18,47,6
2/23/2018,59,18,15,58,7
2/24/2018,47,16,12,76,5
2/25/2018,48,17,13,71,10
2/26/2018,46,17,17,79,9
2/27/2018,47,17,16,64,5
2/28/2018,56,18,22,80,13
3/1/2018,62,16,23,99,7
3/2/2018,43,16,14,110,12
3/3/2018,57,18,15,80,10
3/4/2018,52,16,25,100,7
3/5/2018,55,15,27,69,7
3/6/2018,63,18,16,103,7
3/7/2018,66,17,17,76,6
3/8/2018,50,16,16,59,6
3/9/2018,59,17,18,76,6
3/10/2018,60,18,24,54,8
3/11/2018,56,17,15,51,7
3/12/2018,39,16,12,44,6
3/13/2018,27,18,9,61,4
3/14/2018,62,17,19,89,7
3/15/2018,53,17,17,75,6
3/16/2018,54,17,12,136,7
3/17/2018,61,16,18,68,10
3/18/2018,56,16,34,101,6
3/19/2018,50,16,11,111,5
3/20/2018,51,16,12,89,6
3/21/2018,58,15,30,54,8
3/22/2018,26,16,9,51,3
3/23/2018,58,16,43,90,12
3/24/2018,55,16,14,38,6
3/25/2018,31,15,9,48,3
3/26/2018,29,16,18,56,7
3/27/2018,37,15,10,50,4
3/28/2018,59,15,19,59,8
3/29/2018,53,17,23,73,12
3/30/2018,54,25,19,83,10
3/31/2018,35,48,7,52,3
4/1/2018,45,16,9,32,3
4/2/2018,46,16,13,37,3
4/3/2018,50,16,21,38,4
4/4/2018,38,18,12,51,7
4/5/2018,69,21,29,156,10
4/6/2018,56,20,12,131,7
4/7/2018,53,17,29,74,9
4/8/2018,42,17,9,51,5
4/9/2018,33,16,13,85,7
4/10/2018,42,17,12,66,8
4/11/2018,54,17,15,92,8
4/12/2018,58,58,13,55,7
4/13/2018,50,56,13,93,6
4/14/2018,24,15,13,97,7
4/15/2018,27,16,13,80,5
4/16/2018,33,15,16,79,13
4/17/2018,53,16,21,80,15
4/18/2018,40,15,20,80,9
4/19/2018,52,18,22,81,8
4/20/2018,43,16,26,66,11
4/21/2018,37,16,21,93,7
4/22/2018,28,16,22,71,7
4/23/2018,31,14,17,43,7
4/24/2018,28,16,24,63,7
4/25/2018,50,16,33,48,7
4/26/2018,28,17,25,39,12
4/27/2018,26,16,15,43,6
4/28/2018,52,16,16,70,8
4/29/2018,67,15,20,88,9
4/30/2018,50,15,27,81,9
5/1/2018,70,15,12,81,5
5/2/2018,61,15,20,107,8
5/3/2018,62,16,22,97,10
5/4/2018,50,17,17,81,6
5/5/2018,51,17,17,81,6
5/6/2018,41,17,17,81,6
5/7/2018,57,17,17,81,6
5/8/2018,66,17,15,113,7
5/9/2018,62,16,17,105,7
5/10/2018,66,15,10,85,7
5/11/2018,66,17,15,75,7
5/12/2018,69,16,29,100,9
5/13/2018,79,17,26,97,11
5/14/2018,70,16,16,116,7
5/15/2018,75,17,25,95,10
5/16/2018,68,17,17,83,9
5/17/2018,56,16,14,80,7
5/18/2018,74,16,18,76,7
5/19/2018,42,15,10,90,6
5/20/2018,47,15,22,86,8
5/21/2018,46,15,17,95,5
5/22/2018,50,15,12,67,7
5/23/2018,52,16,12,56,7
5/24/2018,28,15,12,68,6
5/25/2018,54,15,21,65,9
5/26/2018,65,16,16,78,8
5/27/2018,59,16,23,69,8
5/28/2018,57,15,17,64,6
5/29/2018,53,17,21,89,6
5/30/2018,70,16,24,116,7
5/31/2018,73,16,20,78,10
6/1/2018,50,17,17,81,6
6/2/2018,50,17,17,81,6
6/3/2018,50,17,17,81,6
6/4/2018,50,17,17,81,6
6/5/2018,64,18,13,94,7
6/6/2018,64,16,16,106,8
6/7/2018,67,16,16,101,16
6/8/2018,61,16,12,117,11
6/9/2018,77,16,26,111,9
6/10/2018,55,15,17,181,7
6/11/2018,66,17,12,94,6
6/12/2018,58,16,15,77,4
6/13/2018,51,15,22,77,7
6/14/2018,50,17,17,81,6
6/15/2018,51,16,18,71,7
6/16/2018,47,16,27,78,8
6/17/2018,48,16,9,67,4
6/18/2018,47,17,9,61,4
6/19/2018,52,16,13,62,5
6/20/2018,55,16,14,66,6
6/21/2018,49,18,8,61,4
6/22/2018,50,18,14,53,4
6/23/2018,40,17,11,72,5
6/24/2018,44,15,13,72,4
6/25/2018,24,15,9,77,3
6/26/2018,45,16,36,64,6
6/27/2018,47,15,21,76,8
6/28/2018,63,17,21,89,10
6/29/2018,59,17,14,93,7
6/30/2018,67,17,14,96,15
7/1/2018,65,17,19,119,7
7/2/2018,50,17,17,81,6
7/3/2018,67,17,20,82,8
7/4/2018,69,20,18,106,14
7/5/2018,57,19,13,94,10
7/6/2018,51,18,10,81,7
7/7/2018,69,19,26,84,12
7/8/2018,59,18,26,72,11
7/9/2018,59,17,11,105,6
7/10/2018,62,18,18,115,7
7/11/2018,71,23,17,97,11
7/12/2018,63,21,12,100,8
7/13/2018,69,19,17,88,10
7/14/2018,75,21,14,106,11
7/15/2018,63,17,12,115,6
7/16/2018,51,17,10,105,6
7/17/2018,65,18,16,93,11
7/18/2018,69,18,16,95,10
7/19/2018,68,17,12,102,11
7/20/2018,72,18,13,89,8
7/21/2018,64,20,11,104,6
7/22/2018,67,18,20,93,7
7/23/2018,54,16,14,126,7
7/24/2018,71,19,15,104,9
7/25/2018,71,17,20,99,11
7/26/2018,67,18,22,90,11
7/27/2018,71,17,16,112,16
7/28/2018,76,17,31,155,12
7/29/2018,67,17,17,157,9
7/30/2018,68,18,19,113,7
7/31/2018,77,18,18,102,9
8/1/2018,64,19,14,110,20
8/2/2018,58,17,12,91,8
8/3/2018,48,16,10,117,6
8/4/2018,21,20,9,101,10
8/5/2018,16,21,10,88,7
8/6/2018,15,19,8,72,5
8/7/2018,27,22,20,130,13
8/8/2018,43,20,18,129,9
8/9/2018,37,21,19,122,9
8/10/2018,28,20,13,90,7
8/11/2018,21,17,12,126,7
8/12/2018,11,17,14,93,11
8/13/2018,19,19,14,90,8
8/14/2018,32,18,12,91,5
8/15/2018,30,17,10,98,4
8/16/2018,32,18,12,87,6
8/17/2018,50,17,10,109,7
8/18/2018,50,18,10,126,6
8/19/2018,68,19,17,84,7
8/20/2018,67,17,17,82,7
8/21/2018,58,18,10,122,5
8/22/2018,54,16,11,91,9
8/23/2018,62,17,14,113,7
8/24/2018,61,18,14,96,9
8/25/2018,64,20,16,95,8
8/26/2018,61,18,11,99,6
8/27/2018,68,19,16,124,6
8/28/2018,61,17,12,120,6
8/29/2018,66,17,15,90,8
8/30/2018,67,19,11,96,16
8/31/2018,48,16,10,89,4
9/1/2018,57,17,18,87,6
9/2/2018,58,18,17,95,9
9/3/2018,34,16,18,85,8
9/4/2018,37,17,9,100,3
9/5/2018,46,17,9,120,5
9/6/2018,54,17,13,84,7
9/7/2018,53,17,16,79,9
9/8/2018,38,16,11,102,4
9/9/2018,56,16,15,62,6
9/10/2018,61,18,17,73,8
9/11/2018,57,16,12,63,5
9/12/2018,50,17,8,74,4
9/13/2018,52,19,9,110,7
9/14/2018,61,19,15,102,17
9/15/2018,62,23,12,138,7
9/16/2018,61,18,11,88,6
9/17/2018,53,18,11,61,7
9/18/2018,51,17,13,72,8
9/19/2018,51,19,12,80,11
9/20/2018,69,19,16,58,8
9/21/2018,61,16,34,57,7
9/22/2018,58,17,25,115,13
9/23/2018,68,18,27,92,9
9/24/2018,46,16,24,86,6
9/25/2018,64,17,31,128,10
9/26/2018,71,19,25,80,12
9/27/2018,66,18,21,107,18
9/28/2018,52,16,21,93,4
9/29/2018,54,17,21,93,9
9/30/2018,56,17,20,78,6
10/1/2018,55,18,16,29,6
10/2/2018,67,18,22,26,10
10/3/2018,57,18,20,137,11
10/4/2018,62,18,24,41,8
10/5/2018,62,18,18,22,7
10/6/2018,63,17,21,24,6
10/7/2018,62,19,22,20,7
10/8/2018,54,18,19,22,6
10/9/2018,59,18,18,18,5
10/10/2018,61,18,17,119,6
10/11/2018,50,17,17,81,6
10/12/2018,67,18,22,107,6
10/13/2018,59,19,18,107,6
10/14/2018,56,18,15,97,6
10/15/2018,59,17,19,108,6
10/16/2018,58,17,18,165,1
10/17/2018,54,18,18,135,2
10/18/2018,56,18,18,110,6
10/19/2018,54,16,20,98,6
10/20/2018,53,17,17,133,6
10/21/2018,49,16,20,84,6
10/22/2018,56,16,21,86,6
10/23/2018,38,15,19,69,6
10/24/2018,49,17,31,109,3
10/25/2018,57,17,17,81,6
10/26/2018,51,16,19,100,3
10/27/2018,52,17,26,104,5
10/28/2018,43,17,20,90,3
10/29/2018,28,16,19,85,4
10/30/2018,50,17,25,104,4
10/31/2018,47,18,20,97,3
11/1/2018,67,18,35,94,4
11/2/2018,47,18,18,85,5
11/3/2018,53,18,22,121,3
11/4/2018,43,16,24,108,3
11/5/2018,48,16,23,101,3
11/6/2018,51,17,20,82,2
11/7/2018,39,16,23,88,3
11/8/2018,38,16,22,89,3
11/9/2018,43,16,22,98,4
11/10/2018,55,16,36,166,4
11/11/2018,54,17,35,104,4
11/12/2018,66,18,28,81,4
11/13/2018,66,18,31,78,4
11/14/2018,60,18,25,53,3
11/15/2018,40,18,20,41,2
11/16/2018,35,18,22,79,3
11/17/2018,38,19,17,98,3
11/18/2018,54,19,22,120,4
11/19/2018,75,21,31,90,4
11/20/2018,49,17,21,92,4
11/21/2018,47,18,20,125,2
11/22/2018,69,18,25,88,3
11/23/2018,60,20,20,118,4
11/24/2018,56,19,35,112,4
11/25/2018,52,18,21,77,3
11/26/2018,48,16,20,90,4
11/27/2018,54,16,28,126,4
11/28/2018,50,19,22,84,5
11/29/2018,48,18,21,76,3
11/30/2018,42,16,20,131,4
12/1/2018,60,16,27,112,3
12/2/2018,43,18,20,92,6
12/3/2018,49,17,21,84,3
12/4/2018,50,17,17,81,6
12/5/2018,50,17,17,81,6
12/6/2018,52,18,33,94,3
12/7/2018,33,17,29,134,5
12/8/2018,55,16,30,97,3
12/9/2018,57,16,25,95,5
12/10/2018,64,16,30,83,3
12/11/2018,75,16,50,90,4
12/12/2018,50,17,28,94,3
12/13/2018,39,17,24,88,3
12/14/2018,35,17,21,92,8
12/15/2018,24,15,16,81,6
12/16/2018,50,17,17,81,6
12/17/2018,50,17,17,81,6
12/18/2018,42,19,16,62,6
12/19/2018,51,21,21,101,6
12/20/2018,55,17,24,97,4
12/21/2018,41,18,19,64,3
12/22/2018,58,21,21,66,3
12/23/2018,50,17,19,44,2
12/24/2018,50,17,9,45,2
12/25/2018,50,9,5,70,1
12/26/2018,28,12,5,69,2
12/27/2018,29,12,6,47,3
12/28/2018,33,11,3,42,2
12/29/2018,22,11,2,50,1
12/30/2018,24,12,3,53,1
12/31/2018,44,13,6,43,2
1/1/2019,21,13,3,40,1
1/2/2019,20,13,4,47,2
1/3/2019,23,13,4,46,2
1/4/2019,42,11,7,38,3
1/5/2019,54,11,10,40,3
1/6/2019,69,10,22,91,4
1/7/2019,71,11,16,132,8
1/8/2019,40,10,7,143,3
1/9/2019,55,10,12,158,6
1/10/2019,49,12,16,127,3
1/11/2019,54,12,18,91,4
1/12/2019,57,11,22,90,9
1/13/2019,58,11,22,119,8
1/14/2019,46,11,22,67,11
1/15/2019,72,10,18,53,10
1/16/2019,31,7,6,64,5
1/17/2019,39,7,8,58,4
1/18/2019,20,7,6,48,4
1/19/2019,44,8,13,63,7
1/20/2019,60,11,25,82,12
1/21/2019,52,10,14,94,8
1/22/2019,23,9,12,92,8
1/23/2019,40,9,24,70,9
1/24/2019,36,9,13,81,9
1/25/2019,32,8,25,74,9
1/26/2019,50,9,33,67,8
1/27/2019,56,9,39,74,8
1/28/2019,53,9,25,77,6
1/29/2019,46,9,22,88,6
1/30/2019,47,10,32,67,9
1/31/2019,56,10,21,54,7
2/1/2019,41,9,27,63,9
2/2/2019,57,9,42,79,10
2/3/2019,55,10,28,95,8
2/4/2019,56,9,20,86,7
2/5/2019,57,9,36,80,6
2/6/2019,42,9,14,75,6
2/7/2019,55,9,21,65,9
2/8/2019,55,10,15,94,18
2/9/2019,58,9,14,80,8
2/10/2019,57,9,15,81,6
2/11/2019,34,9,11,71,6
2/12/2019,56,9,29,94,8
2/13/2019,67,9,43,71,13
2/14/2019,53,9,35,91,12
2/15/2019,54,9,17,89,12
2/16/2019,42,9,10,111,6
2/17/2019,55,9,19,79,8
2/18/2019,44,12,14,88,8
2/19/2019,70,11,31,118,14
2/20/2019,58,10,41,67,11
2/21/2019,69,9,29,86,13
2/22/2019,48,11,18,77,9
2/23/2019,37,9,13,95,13
2/24/2019,56,9,25,88,13
2/25/2019,59,9,32,115,12
2/26/2019,50,10,21,88,13
2/27/2019,64,11,17,67,10
2/28/2019,56,11,12,91,5
3/1/2019,52,9,18,70,7
3/2/2019,45,10,25,62,11
3/3/2019,53,10,22,77,9
3/4/2019,55,11,20,104,13
3/5/2019,47,10,17,79,11
3/6/2019,54,9,24,60,18
3/7/2019,52,10,23,83,14
3/8/2019,78,11,37,155,14
3/9/2019,63,10,22,111,11
3/10/2019,54,10,17,122,8
3/11/2019,54,10,16,36,12
3/12/2019,40,10,13,51,6
3/13/2019,35,10,14,102,8
3/14/2019,57,11,52,72,18
3/15/2019,71,11,21,69,10
3/16/2019,55,10,23,70,10
3/17/2019,51,9,13,59,6
3/18/2019,52,9,13,65,6
3/19/2019,38,9,14,68,5
3/20/2019,36,10,8,61,5
3/21/2019,58,9,18,38,6
3/22/2019,55,10,24,40,5
3/23/2019,40,9,8,39,4
3/24/2019,36,9,5,28,2
3/25/2019,40,9,12,26,6
3/26/2019,71,9,26,55,15
3/27/2019,47,10,17,97,8
3/28/2019,56,10,19,83,12
3/29/2019,59,12,24,91,11
3/30/2019,48,10,20,91,12
3/31/2019,59,11,20,136,10
4/1/2019,56,11,20,91,10
4/2/2019,72,9,41,85,13
4/3/2019,69,11,44,75,12
4/4/2019,61,11,19,102,8
4/5/2019,52,11,15,81,9
4/6/2019,71,10,28,99,14
4/7/2019,72,12,28,152,11
4/8/2019,50,11,15,144,10
4/9/2019,51,12,17,127,10
4/10/2019,64,13,27,199,13
4/11/2019,62,12,15,153,8
4/12/2019,55,10,14,41,10
4/13/2019,55,10,15,44,6
4/14/2019,38,11,9,112,7
4/15/2019,54,11,19,122,10
4/16/2019,51,11,18,68,11
4/17/2019,54,10,36,91,12
4/18/2019,70,10,21,111,7
4/19/2019,49,10,16,91,8
4/20/2019,31,10,13,105,6
4/21/2019,60,10,27,110,8
4/22/2019,59,10,20,63,9
4/23/2019,59,11,12,73,8
4/24/2019,52,10,11,72,7
4/25/2019,58,9,40,85,11
4/26/2019,38,10,11,124,6
4/27/2019,45,10,25,90,9
4/28/2019,55,10,37,73,11
4/29/2019,49,10,24,130,11
4/30/2019,49,10,14,111,17
5/1/2019,53,10,29,79,9
5/2/2019,48,10,18,23,5
5/3/2019,49,12,13,99,12
5/4/2019,59,11,24,92,15
5/5/2019,55,10,19,73,9
5/6/2019,50,11,14,93,7
5/7/2019,69,11,27,89,9
5/8/2019,77,11,34,132,11
5/9/2019,65,11,24,149,22
5/10/2019,57,10,17,91,7
5/11/2019,52,10,22,91,12
5/12/2019,63,10,23,91,8
5/13/2019,61,10,20,93,8
5/14/2019,68,12,17,80,11
5/15/2019,67,11,17,90,8
5/16/2019,57,11,17,111,9
5/17/2019,57,11,17,88,14
5/18/2019,54,13,17,111,21
5/19/2019,86,12,31,92,14
5/20/2019,67,14,12,85,9
5/21/2019,67,12,18,98,9
5/22/2019,65,14,15,99,9
5/23/2019,56,12,11,66,7
5/24/2019,65,13,17,64,12
5/25/2019,64,12,21,104,13
5/26/2019,66,12,19,88,10
5/27/2019,71,11,20,101,8
5/28/2019,67,12,13,84,9
5/29/2019,56,12,12,86,7
5/30/2019,53,11,14,84,6
5/31/2019,55,11,13,89,6
6/1/2019,57,11,11,76,5
6/2/2019,58,11,23,101,9
6/3/2019,50,11,12,89,6
6/4/2019,75,11,18,82,9
6/5/2019,73,11,20,65,9
6/6/2019,50,11,10,75,7
6/7/2019,56,11,20,91,10
6/8/2019,41,10,8,52,10
6/9/2019,45,11,13,86,10
6/10/2019,54,11,17,86,10
6/11/2019,54,7,17,69,10
6/12/2019,58,10,14,101,10
6/13/2019,67,11,22,100,11
6/14/2019,60,11,20,98,14
6/15/2019,54,10,20,112,8
6/16/2019,66,10,24,107,10
6/17/2019,60,11,21,93,8
6/18/2019,59,13,10,74,9
6/19/2019,64,13,13,86,14
6/20/2019,77,12,34,79,16
6/21/2019,72,12,16,103,10
6/22/2019,76,13,19,122,13
6/23/2019,71,12,17,134,10
6/24/2019,79,13,15,93,11
6/25/2019,77,13,22,82,11
6/26/2019,70,13,20,80,14
6/27/2019,67,13,15,142,11
6/28/2019,64,13,13,143,17
6/29/2019,64,14,13,106,17
6/30/2019,63,14,16,83,12
7/1/2019,59,12,12,90,9
