tanggal,pm10,so2,co,o3,no2
4/1/2017,39,17,12,110,10
4/2/2017,51,19,20,96,15
4/3/2017,33,16,14,59,24
4/4/2017,40,17,24,150,19
4/5/2017,36,15,18,51,15
4/6/2017,23,15,7,25,6
4/7/2017,27,17,8,45,14
4/8/2017,23,15,6,24,6
4/9/2017,22,15,4,29,13
4/10/2017,65,23,18,113,21
4/11/2017,66,29,14,132,29
4/12/2017,52,29,12,89,17
4/13/2017,48,24,10,65,14
4/14/2017,50,19,9,44,16
4/15/2017,59,37,16,40,10
4/16/2017,58,26,21,77,26
4/17/2017,76,54,24,68,15
4/18/2017,69,26,13,113,17
4/19/2017,73,38,19,124,15
4/20/2017,59,45,21,140,20
4/21/2017,58,17,16,102,14
4/22/2017,63,17,17,50,20
4/23/2017,46,20,16,55,15
4/24/2017,63,28,17,53,19
4/25/2017,67,38,27,32,16
4/26/2017,41,20,7,37,10
4/27/2017,54,19,24,64,25
4/28/2017,52,26,16,88,24
4/29/2017,51,30,14,48,14
4/30/2017,56,23,17,139,14
5/1/2017,63,33,16,74,17
5/2/2017,53,27,19,76,31
5/3/2017,62,30,29,67,18
5/4/2017,51,21,17,67,23
5/5/2017,49,23,15,58,16
5/6/2017,56,48,15,44,20
5/7/2017,49,21,21,56,14
5/8/2017,53,20,20,47,13
5/9/2017,68,37,19,44,17
5/10/2017,67,25,15,42,15
5/11/2017,68,22,24,125,17
5/12/2017,75,29,11,115,18
5/13/2017,59,24,13,70,12
5/14/2017,53,20,8,73,22
5/15/2017,75,43,10,61,16
5/16/2017,73,26,10,67,15
5/17/2017,69,22,9,80,15
5/18/2017,66,19,8,73,12
5/19/2017,67,19,15,89,14
5/20/2017,76,34,10,65,16
5/21/2017,58,23,12,60,13
5/22/2017,59,22,7,69,12
5/23/2017,64,25,13,92,16
5/24/2017,73,33,13,85,15
5/25/2017,74,28,10,69,15
5/26/2017,72,35,15,151,12
5/27/2017,78,31,11,105,16
5/28/2017,59,27,6,51,11
5/29/2017,53,37,8,30,7
5/30/2017,56,27,18,39,15
5/31/2017,51,26,12,31,12
6/1/2017,24,20,11,25,11
6/2/2017,61,32,15,42,15
6/3/2017,61,25,9,53,10
6/4/2017,61,31,25,72,17
6/5/2017,74,50,15,61,17
6/6/2017,50,33,13,64,15
6/7/2017,54,25,7,42,14
6/8/2017,62,27,7,34,12
6/9/2017,64,32,9,39,12
6/10/2017,66,33,8,55,13
6/11/2017,63,34,14,78,16
6/12/2017,56,28,9,53,14
6/13/2017,69,38,15,54,13
6/14/2017,53,26,16,87,19
6/15/2017,67,26,11,54,14
6/16/2017,57,25,7,44,9
6/17/2017,59,26,6,48,13
6/18/2017,50,23,12,93,12
6/19/2017,55,33,10,120,12
6/20/2017,54,29,6,140,11
6/21/2017,67,35,12,51,15
6/22/2017,68,27,15,49,14
6/23/2017,76,34,17,38,12
6/24/2017,56,30,6,36,7
6/25/2017,46,30,17,34,10
6/26/2017,21,23,13,34,4
6/27/2017,18,28,5,34,4
6/28/2017,44,28,21,36,10
6/29/2017,29,30,10,46,8
6/30/2017,24,24,8,63,6
7/1/2017,38,27,11,47,9
7/2/2017,50,25,5,46,10
7/3/2017,45,26,5,54,10
7/4/2017,58,28,6,45,11
7/5/2017,64,25,8,82,11
7/6/2017,57,30,8,87,18
7/7/2017,76,30,13,143,14
7/8/2017,83,29,25,108,22
7/9/2017,55,27,6,63,9
7/10/2017,35,26,12,73,11
7/11/2017,50,30,15,69,17
7/12/2017,50,28,10,92,16
7/13/2017,55,29,12,94,12
7/14/2017,68,30,14,79,15
7/15/2017,73,30,18,47,16
7/16/2017,67,31,16,90,16
7/17/2017,58,35,11,120,14
7/18/2017,76,33,20,80,21
7/19/2017,87,37,16,95,19
7/20/2017,67,39,12,62,12
7/21/2017,58,32,11,145,21
7/22/2017,67,36,11,94,16
7/23/2017,57,31,11,51,13
7/24/2017,68,38,21,70,19
7/25/2017,58,32,9,65,11
7/26/2017,68,44,10,61,11
7/27/2017,65,34,9,112,15
7/28/2017,58,32,7,84,15
7/29/2017,44,30,13,45,12
7/30/2017,61,37,20,66,17
7/31/2017,51,30,13,123,12
8/1/2017,57,33,9,76,16
8/2/2017,58,37,10,60,15
8/3/2017,47,32,8,86,11
8/4/2017,54,35,9,66,14
8/5/2017,62,39,12,88,15
8/6/2017,67,39,10,84,13
8/7/2017,71,34,9,60,15
8/8/2017,74,40,8,74,14
8/9/2017,68,34,19,153,17
8/10/2017,58,34,10,96,18
8/11/2017,61,33,12,86,14
8/12/2017,58,34,6,87,13
8/13/2017,60,34,9,67,9
8/14/2017,66,34,15,112,18
8/15/2017,88,46,20,100,23
8/16/2017,63,37,10,76,16
8/17/2017,64,38,11,101,15
8/18/2017,65,39,6,58,10
8/19/2017,59,36,6,57,11
8/20/2017,50,33,7,69,6
8/21/2017,49,43,13,64,15
8/22/2017,49,45,13,64,15
8/23/2017,49,47,13,64,15
8/24/2017,60,37,13,57,15
8/25/2017,70,43,13,64,15
8/26/2017,62,38,7,61,15
8/27/2017,64,47,11,52,15
8/28/2017,64,42,10,44,15
8/29/2017,70,51,11,91,15
8/30/2017,54,38,8,45,15
8/31/2017,58,39,8,81,15
9/1/2017,54,36,4,55,10
9/2/2017,57,39,7,65,12
9/3/2017,65,37,11,55,13
9/4/2017,65,40,11,151,15
9/5/2017,57,37,8,92,12
9/6/2017,60,37,11,56,19
9/7/2017,59,40,5,59,16
9/8/2017,69,49,5,59,15
9/9/2017,56,43,5,52,13
9/10/2017,53,40,9,99,12
9/11/2017,65,45,15,85,18
9/12/2017,59,40,10,58,18
9/13/2017,59,46,17,145,21
9/14/2017,64,46,12,95,17
9/15/2017,69,48,17,85,23
9/16/2017,56,33,10,66,11
9/17/2017,54,33,6,76,13
9/18/2017,53,33,5,48,11
9/19/2017,52,33,5,68,10
9/20/2017,53,33,4,68,8
9/21/2017,58,33,7,66,18
9/22/2017,61,33,10,109,11
9/23/2017,70,46,16,128,19
9/24/2017,59,42,10,103,16
9/25/2017,63,43,15,100,18
9/26/2017,65,51,16,71,17
9/27/2017,44,40,10,30,15
9/28/2017,62,45,34,121,18
9/29/2017,58,44,10,124,14
9/30/2017,56,52,14,44,17
10/1/2017,49,42,13,81,12
10/2/2017,57,51,18,39,15
10/3/2017,58,52,23,65,20
10/4/2017,53,50,12,60,22
10/5/2017,69,51,12,50,17
10/6/2017,55,46,6,41,13
10/7/2017,55,43,14,81,14
10/8/2017,43,44,10,56,14
10/9/2017,54,46,16,66,15
10/10/2017,60,43,24,72,24
10/11/2017,58,48,13,80,19
10/12/2017,57,49,17,79,23
10/13/2017,57,45,21,110,24
10/14/2017,50,45,10,93,19
10/15/2017,52,47,4,90,11
10/16/2017,41,46,8,84,18
10/17/2017,42,48,10,134,18
10/18/2017,51,49,7,98,16
10/19/2017,53,51,16,40,20
10/20/2017,49,47,20,94,22
10/21/2017,49,50,40,78,27
10/22/2017,49,50,15,59,14
10/23/2017,49,52,12,67,15
10/24/2017,49,50,13,93,28
10/25/2017,49,51,12,60,19
10/26/2017,52,50,12,68,17
10/27/2017,34,47,11,72,13
10/28/2017,60,52,17,74,19
10/29/2017,61,51,36,67,20
10/30/2017,53,48,19,66,20
10/31/2017,50,46,12,83,16
11/1/2017,59,50,11,80,15
11/2/2017,70,51,15,138,18
11/3/2017,60,50,10,108,12
11/4/2017,55,50,10,73,14
11/5/2017,67,52,18,52,18
11/6/2017,43,50,8,39,12
11/7/2017,36,52,9,25,9
11/8/2017,57,52,22,39,20
11/9/2017,45,49,11,75,16
11/10/2017,51,51,15,69,18
11/11/2017,49,33,14,64,19
11/12/2017,49,33,13,64,15
11/13/2017,49,48,12,66,19
11/14/2017,53,53,18,61,22
11/15/2017,40,53,12,79,29
11/16/2017,59,54,11,101,19
11/17/2017,55,54,15,90,26
11/18/2017,60,55,19,66,16
11/19/2017,47,53,16,76,16
11/20/2017,55,54,11,105,11
11/21/2017,43,53,8,106,14
11/22/2017,56,54,12,32,23
11/23/2017,70,55,16,71,20
11/24/2017,32,53,6,32,18
11/25/2017,29,53,7,29,7
11/26/2017,25,53,6,27,6
11/27/2017,19,53,7,18,7
11/28/2017,18,53,8,18,7
11/29/2017,24,53,7,37,15
11/30/2017,27,53,13,23,13
12/1/2017,17,49,8,17,8
12/2/2017,34,49,11,16,7
12/3/2017,31,49,9,29,7
12/4/2017,22,50,6,29,5
12/5/2017,25,50,8,38,7
12/6/2017,37,51,10,95,21
12/7/2017,43,51,10,54,21
12/8/2017,30,51,7,30,19
12/9/2017,22,51,11,32,14
12/10/2017,24,51,6,25,6
12/11/2017,29,51,9,30,11
12/12/2017,49,33,13,64,15
12/13/2017,21,51,23,19,7
12/14/2017,27,51,11,58,23
12/15/2017,34,51,9,31,18
12/16/2017,46,51,15,19,18
12/17/2017,25,51,11,25,7
12/18/2017,24,52,8,25,7
12/19/2017,22,52,7,33,11
12/20/2017,26,52,7,30,12
12/21/2017,31,52,19,33,15
12/22/2017,29,52,19,30,12
12/23/2017,30,52,11,56,9
12/24/2017,28,33,10,43,7
12/25/2017,19,33,5,31,4
12/26/2017,22,33,4,30,5
12/27/2017,25,33,6,34,11
12/28/2017,27,33,5,30,18
12/29/2017,55,33,15,34,16
12/30/2017,50,33,12,42,15
12/31/2017,47,32,14,43,14
1/1/2018,59,29,36,33,9
1/2/2018,18,28,5,33,14
1/3/2018,52,33,15,73,23
1/4/2018,53,49,12,47,15
1/5/2018,35,32,11,19,10
1/6/2018,20,28,6,24,5
1/7/2018,21,29,6,24,5
1/8/2018,43,33,12,48,17
1/9/2018,23,30,5,18,14
1/10/2018,21,30,6,45,17
1/11/2018,22,31,6,41,19
1/12/2018,29,29,7,24,17
1/13/2018,26,30,5,26,21
1/14/2018,28,30,6,31,14
1/15/2018,24,30,11,31,12
1/16/2018,25,32,13,33,10
1/17/2018,34,31,11,30,13
1/18/2018,25,30,11,17,15
1/19/2018,28,29,26,21,19
1/20/2018,16,29,9,24,7
1/21/2018,24,29,9,27,8
1/22/2018,26,29,10,22,6
1/23/2018,24,30,8,35,9
1/24/2018,29,22,9,28,19
1/25/2018,18,22,9,20,15
1/26/2018,20,13,8,37,7
1/27/2018,26,13,7,34,6
1/28/2018,28,13,7,22,6
1/29/2018,19,13,8,25,7
1/30/2018,20,13,9,28,7
1/31/2018,25,18,9,39,12
2/1/2018,32,18,37,91,13
2/2/2018,45,22,56,91,12
2/3/2018,25,21,35,39,10
2/4/2018,24,21,35,29,12
2/5/2018,24,20,32,40,9
2/6/2018,41,27,71,55,16
2/7/2018,38,23,60,91,14
2/8/2018,43,22,62,41,22
2/9/2018,38,24,62,91,14
2/10/2018,31,23,52,91,16
2/11/2018,31,25,39,91,12
2/12/2018,36,21,56,55,12
2/13/2018,44,20,32,53,13
2/14/2018,34,22,9,91,17
2/15/2018,28,22,18,91,15
2/16/2018,20,22,13,54,14
2/17/2018,39,24,14,42,14
2/18/2018,19,23,6,60,9
2/19/2018,26,24,6,58,14
2/20/2018,29,27,7,42,14
2/21/2018,51,26,12,66,26
2/22/2018,45,26,12,26,19
2/23/2018,56,26,13,91,12
2/24/2018,24,23,15,54,11
2/25/2018,28,26,4,69,11
2/26/2018,38,25,10,65,15
2/27/2018,36,25,17,35,17
2/28/2018,48,28,15,26,16
3/1/2018,48,24,13,119,19
3/2/2018,47,29,13,146,17
3/3/2018,59,30,15,68,15
3/4/2018,60,30,17,154,15
3/5/2018,28,23,9,57,20
3/6/2018,36,25,12,56,16
3/7/2018,41,26,17,52,21
3/8/2018,55,29,31,89,22
3/9/2018,56,30,21,59,27
3/10/2018,32,25,11,31,12
3/11/2018,26,25,6,31,10
3/12/2018,28,24,9,28,9
3/13/2018,35,25,11,33,8
3/14/2018,43,31,11,34,11
3/15/2018,68,37,22,136,30
3/16/2018,62,30,12,90,15
3/17/2018,71,32,17,92,20
3/18/2018,72,31,43,109,14
3/19/2018,43,27,9,99,15
3/20/2018,48,29,9,170,15
3/21/2018,44,25,19,87,14
3/22/2018,25,25,7,46,9
3/23/2018,71,44,31,32,21
3/24/2018,63,30,17,55,17
3/25/2018,24,24,10,64,19
3/26/2018,46,27,17,90,19
3/27/2018,34,22,8,94,7
3/28/2018,71,31,42,195,21
3/29/2018,55,34,12,129,15
3/30/2018,56,30,22,105,18
3/31/2018,31,25,6,54,7
4/1/2018,30,25,7,49,13
4/2/2018,34,27,8,55,19
4/3/2018,36,26,12,53,26
4/4/2018,45,28,9,82,28
4/5/2018,69,37,19,148,18
4/6/2018,50,29,13,113,12
4/7/2018,58,31,12,51,12
4/8/2018,41,28,7,47,12
4/9/2018,53,33,16,57,11
4/10/2018,52,36,16,54,15
4/11/2018,66,33,14,66,13
4/12/2018,69,31,10,91,14
4/13/2018,54,22,7,44,11
4/14/2018,51,22,14,56,12
4/15/2018,52,27,19,91,13
4/16/2018,62,33,17,91,18
4/17/2018,57,26,10,68,14
4/18/2018,76,29,26,91,23
4/19/2018,75,27,32,77,22
4/20/2018,68,14,23,40,18
4/21/2018,71,26,43,68,25
4/22/2018,64,11,25,47,18
4/23/2018,36,7,16,60,16
4/24/2018,55,12,25,72,34
4/25/2018,56,9,31,19,18
4/26/2018,60,13,24,31,25
4/27/2018,62,15,12,35,16
4/28/2018,57,18,14,72,16
4/29/2018,51,7,20,72,18
4/30/2018,72,16,15,76,19
5/1/2018,66,10,9,73,18
5/2/2018,73,20,14,76,18
5/3/2018,76,11,17,80,20
5/4/2018,91,27,35,68,23
5/5/2018,76,19,15,69,17
5/6/2018,62,11,6,74,15
5/7/2018,68,15,8,59,16
5/8/2018,69,19,11,76,17
5/9/2018,73,18,10,96,20
5/10/2018,71,25,6,66,15
5/11/2018,71,16,8,64,18
5/12/2018,79,20,12,68,21
5/13/2018,70,20,15,73,14
5/14/2018,82,23,12,81,13
5/15/2018,85,23,17,91,17
5/16/2018,75,26,16,91,16
5/17/2018,54,13,14,36,16
5/18/2018,58,15,9,91,11
5/19/2018,54,12,9,86,10
5/20/2018,57,20,16,91,12
5/21/2018,57,24,11,63,16
5/22/2018,58,22,7,50,10
5/23/2018,56,15,6,44,12
5/24/2018,36,19,7,33,10
5/25/2018,54,15,13,50,11
5/26/2018,61,20,11,59,13
5/27/2018,58,14,12,106,10
5/28/2018,64,14,18,120,33
5/29/2018,79,31,15,75,20
5/30/2018,71,19,15,102,20
5/31/2018,70,25,15,183,20
6/1/2018,75,27,20,106,15
6/2/2018,67,25,10,65,18
6/3/2018,77,21,8,74,17
6/4/2018,72,17,8,68,19
6/5/2018,69,24,8,73,14
6/6/2018,70,19,8,87,13
6/7/2018,68,15,8,87,18
6/8/2018,63,17,11,84,17
6/9/2018,80,19,25,80,22
6/10/2018,68,27,18,203,17
6/11/2018,74,18,6,169,14
6/12/2018,64,14,9,161,13
6/13/2018,54,20,15,100,16
6/14/2018,56,12,3,93,7
6/15/2018,54,12,7,161,7
6/16/2018,59,37,15,139,17
6/17/2018,49,15,1,71,8
6/18/2018,43,12,3,61,10
6/19/2018,51,20,5,71,10
6/20/2018,61,13,8,74,10
6/21/2018,39,11,3,54,4
6/22/2018,58,19,9,62,13
6/23/2018,61,17,5,57,10
6/24/2018,50,15,7,82,10
6/25/2018,29,11,10,82,11
6/26/2018,56,21,24,107,23
6/27/2018,55,19,17,68,19
6/28/2018,65,22,15,91,15
6/29/2018,73,23,15,154,20
6/30/2018,62,21,9,193,15
7/1/2018,78,17,15,142,20
7/2/2018,71,21,15,87,20
7/3/2018,76,18,14,166,16
7/4/2018,82,23,10,209,19
7/5/2018,61,16,6,110,13
7/6/2018,56,21,8,100,19
7/7/2018,71,32,23,80,24
7/8/2018,74,23,27,111,22
7/9/2018,69,20,7,109,17
7/10/2018,71,14,9,124,16
7/11/2018,63,17,10,129,20
7/12/2018,72,19,9,107,18
7/13/2018,70,20,11,107,18
7/14/2018,73,22,13,117,19
7/15/2018,54,16,4,129,11
7/16/2018,58,17,7,146,18
7/17/2018,65,19,13,137,19
7/18/2018,83,27,21,184,20
7/19/2018,75,24,14,134,19
7/20/2018,70,20,9,88,18
7/21/2018,60,20,3,83,16
7/22/2018,69,19,12,121,15
7/23/2018,63,25,13,118,22
7/24/2018,63,21,12,92,22
7/25/2018,62,17,8,97,17
7/26/2018,69,23,15,120,20
7/27/2018,69,17,9,118,18
7/28/2018,77,25,19,209,20
7/29/2018,64,15,12,141,20
7/30/2018,77,24,18,127,27
7/31/2018,72,28,11,108,21
8/1/2018,68,17,15,102,24
8/2/2018,63,20,8,160,20
8/3/2018,63,22,3,211,17
8/4/2018,59,30,16,154,16
8/5/2018,56,20,14,203,16
8/6/2018,60,21,10,202,23
8/7/2018,65,23,10,104,25
8/8/2018,79,33,16,99,29
8/9/2018,54,24,9,112,18
8/10/2018,56,21,9,165,17
8/11/2018,65,18,16,125,19
8/12/2018,52,17,8,87,15
8/13/2018,55,16,7,74,14
8/14/2018,59,18,6,86,13
8/15/2018,58,17,9,109,16
8/16/2018,59,18,9,97,15
8/17/2018,55,17,7,128,13
8/18/2018,58,16,7,79,14
8/19/2018,54,22,15,91,15
8/20/2018,54,22,15,91,15
8/21/2018,63,28,7,82,10
8/22/2018,55,22,6,126,7
8/23/2018,56,17,8,123,9
8/24/2018,73,23,9,82,16
8/25/2018,60,17,5,98,13
8/26/2018,61,22,15,89,12
8/27/2018,59,15,15,109,10
8/28/2018,62,17,5,100,13
8/29/2018,59,12,9,139,13
8/30/2018,75,27,16,153,13
8/31/2018,62,23,15,85,11
9/1/2018,55,16,17,132,13
9/2/2018,66,18,17,85,11
9/3/2018,62,37,22,167,15
9/4/2018,51,19,15,173,8
9/5/2018,53,15,15,108,24
9/6/2018,74,44,25,113,17
9/7/2018,59,18,17,117,10
9/8/2018,50,14,18,155,13
9/9/2018,66,20,30,95,16
9/10/2018,62,17,18,109,12
9/11/2018,60,17,15,93,10
9/12/2018,54,16,16,164,11
9/13/2018,70,46,19,141,13
9/14/2018,60,18,17,233,11
9/15/2018,62,19,16,196,10
9/16/2018,63,22,15,119,11
9/17/2018,60,20,17,73,14
9/18/2018,60,16,15,100,11
9/19/2018,58,19,15,57,9
9/20/2018,61,19,14,59,12
9/21/2018,52,13,17,44,12
9/22/2018,45,17,13,113,13
9/23/2018,66,16,19,94,14
9/24/2018,65,21,25,110,21
9/25/2018,65,16,21,136,16
9/26/2018,74,28,26,101,21
9/27/2018,67,18,21,83,16
9/28/2018,62,14,22,104,17
9/29/2018,60,18,17,133,15
9/30/2018,60,17,18,88,11
10/1/2018,60,20,15,91,12
10/2/2018,64,17,22,66,21
10/3/2018,61,14,16,104,10
10/4/2018,57,15,13,99,11
10/5/2018,60,20,14,123,13
10/6/2018,61,17,13,103,12
10/7/2018,70,27,15,91,12
10/8/2018,66,26,18,132,12
10/9/2018,61,20,17,160,11
10/10/2018,71,30,24,129,18
10/11/2018,71,21,16,119,13
10/12/2018,68,20,16,81,16
10/13/2018,60,16,18,189,25
10/14/2018,77,23,20,136,16
10/15/2018,61,15,15,84,12
10/16/2018,68,20,23,124,19
10/17/2018,75,29,23,145,19
10/18/2018,72,25,20,203,22
10/19/2018,66,20,23,105,17
10/20/2018,37,16,18,158,14
10/21/2018,52,33,22,126,17
10/22/2018,62,22,14,87,12
10/23/2018,40,11,18,148,16
10/24/2018,73,31,31,139,21
10/25/2018,66,22,25,95,19
10/26/2018,67,27,20,119,21
10/27/2018,60,16,14,73,11
10/28/2018,43,13,16,77,16
10/29/2018,40,13,16,69,13
10/30/2018,44,12,15,67,10
10/31/2018,57,16,20,89,15
11/1/2018,71,22,22,95,16
11/2/2018,50,14,16,79,13
11/3/2018,76,29,23,173,14
11/4/2018,52,14,31,102,18
11/5/2018,55,12,23,96,17
11/6/2018,53,19,16,122,12
11/7/2018,59,20,26,83,30
11/8/2018,63,23,24,77,21
11/9/2018,60,20,22,79,16
11/10/2018,57,24,26,71,19
11/11/2018,71,40,19,88,16
11/12/2018,52,17,16,144,15
11/13/2018,56,15,15,129,23
11/14/2018,38,13,14,65,16
11/15/2018,27,12,6,51,8
11/16/2018,54,31,12,234,16
11/17/2018,65,36,11,145,16
11/18/2018,59,28,15,118,16
11/19/2018,62,20,20,68,16
11/20/2018,50,16,16,94,16
11/21/2018,66,31,14,163,22
11/22/2018,59,18,17,129,20
11/23/2018,66,27,14,203,18
11/24/2018,61,18,33,193,22
11/25/2018,56,25,16,73,15
11/26/2018,68,19,22,67,20
11/27/2018,53,20,25,123,19
11/28/2018,63,26,13,109,17
11/29/2018,54,22,15,91,15
11/30/2018,54,22,15,91,15
12/1/2018,55,14,19,106,17
12/2/2018,73,36,20,132,21
12/3/2018,65,25,17,97,20
12/4/2018,64,15,31,59,21
12/5/2018,59,18,25,74,19
12/6/2018,61,27,12,75,16
12/7/2018,59,40,20,96,15
12/8/2018,56,11,23,134,27
12/9/2018,58,18,12,104,19
12/10/2018,66,17,20,137,19
12/11/2018,73,16,35,123,34
12/12/2018,56,16,17,214,18
12/13/2018,51,14,14,117,26
12/14/2018,50,17,16,57,18
12/15/2018,23,11,5,47,6
12/16/2018,35,12,11,63,9
12/17/2018,31,13,8,128,12
12/18/2018,51,27,9,160,14
12/19/2018,60,26,17,195,17
12/20/2018,48,14,13,69,15
12/21/2018,34,15,8,52,17
12/22/2018,41,23,6,47,18
12/23/2018,40,16,10,31,21
12/24/2018,16,11,3,35,3
12/25/2018,22,13,5,43,4
12/26/2018,19,14,5,33,4
12/27/2018,54,12,7,50,6
12/28/2018,54,12,4,49,3
12/29/2018,54,12,4,37,3
12/30/2018,54,11,3,33,2
12/31/2018,54,18,4,39,3
1/1/2019,14,10,7,71,11
1/2/2019,20,12,4,79,11
1/3/2019,16,12,4,65,11
1/4/2019,33,14,7,64,11
1/5/2019,36,15,6,39,20
1/6/2019,55,19,14,105,10
1/7/2019,53,18,9,72,9
1/8/2019,33,19,7,113,26
1/9/2019,61,22,13,66,14
1/10/2019,47,16,13,64,18
1/11/2019,38,19,19,27,13
1/12/2019,33,22,8,33,16
1/13/2019,40,19,13,36,15
1/14/2019,49,22,19,33,18
1/15/2019,48,23,13,58,13
1/16/2019,32,20,9,49,7
1/17/2019,45,20,14,45,14
1/18/2019,24,19,9,45,13
1/19/2019,32,19,20,35,13
1/20/2019,56,20,26,53,17
1/21/2019,45,19,14,52,12
1/22/2019,22,13,14,72,11
1/23/2019,41,20,32,36,14
1/24/2019,35,19,11,29,12
1/25/2019,28,19,15,43,12
1/26/2019,50,22,16,39,17
1/27/2019,31,18,7,42,7
1/28/2019,39,18,29,32,15
1/29/2019,34,18,12,33,11
1/30/2019,23,19,13,46,16
1/31/2019,45,19,12,43,17
2/1/2019,51,20,39,45,12
2/2/2019,51,22,20,37,14
2/3/2019,43,21,10,35,13
2/4/2019,46,27,24,30,10
2/5/2019,47,20,20,36,10
2/6/2019,34,20,9,31,13
2/7/2019,70,39,30,47,19
2/8/2019,63,44,15,56,16
2/9/2019,59,24,18,75,22
2/10/2019,56,23,16,56,17
2/11/2019,24,19,7,50,16
2/12/2019,56,34,24,44,17
2/13/2019,54,26,20,34,17
2/14/2019,70,35,25,47,17
2/15/2019,43,23,8,32,14
2/16/2019,26,21,6,38,12
2/17/2019,22,19,6,63,6
2/18/2019,50,23,14,64,22
2/19/2019,71,26,18,70,17
2/20/2019,60,24,17,45,23
2/21/2019,65,26,14,47,18
2/22/2019,60,34,18,38,17
2/23/2019,42,22,13,91,13
2/24/2019,57,26,18,73,13
2/25/2019,52,28,14,64,12
2/26/2019,60,29,11,44,14
2/27/2019,58,22,10,46,13
2/28/2019,38,21,4,54,8
3/1/2019,38,19,13,36,14
3/2/2019,50,51,11,30,11
3/3/2019,46,23,6,78,8
3/4/2019,51,22,18,61,18
3/5/2019,44,21,12,64,22
3/6/2019,40,20,11,42,19
3/7/2019,55,24,26,48,17
3/8/2019,76,25,31,54,23
3/9/2019,67,35,22,92,27
3/10/2019,60,26,16,164,19
3/11/2019,55,23,15,44,18
3/12/2019,30,20,9,34,12
3/13/2019,50,27,14,43,22
3/14/2019,54,26,14,80,36
3/15/2019,59,23,19,85,35
3/16/2019,60,26,21,47,15
3/17/2019,39,21,12,48,8
3/18/2019,42,20,13,47,10
3/19/2019,33,19,14,28,6
3/20/2019,27,8,8,33,12
3/21/2019,35,8,9,37,9
3/22/2019,31,8,11,45,12
3/23/2019,26,7,7,39,15
3/24/2019,19,7,5,40,2
3/25/2019,21,7,7,37,7
3/26/2019,58,10,24,53,16
3/27/2019,43,11,12,72,14
3/28/2019,56,7,15,96,11
3/29/2019,62,13,18,69,17
3/30/2019,62,18,14,87,11
3/31/2019,60,11,26,84,11
4/1/2019,68,21,31,96,13
4/2/2019,62,12,26,86,15
4/3/2019,59,15,31,74,15
4/4/2019,59,18,18,61,10
4/5/2019,59,19,15,47,12
4/6/2019,54,9,10,71,23
4/7/2019,68,9,21,87,11
4/8/2019,57,10,11,98,17
4/9/2019,72,12,13,85,11
4/10/2019,76,19,23,103,18
4/11/2019,69,17,11,90,17
4/12/2019,43,9,10,78,8
4/13/2019,32,9,7,62,9
4/14/2019,44,13,9,99,12
4/15/2019,54,13,12,88,9
4/16/2019,62,16,17,103,14
4/17/2019,69,20,18,68,11
4/18/2019,61,13,11,96,7
4/19/2019,49,18,8,41,7
4/20/2019,24,11,7,66,5
4/21/2019,51,8,7,69,5
4/22/2019,60,11,6,48,6
4/23/2019,61,11,7,49,9
4/24/2019,42,7,7,34,7
4/25/2019,67,18,22,53,11
4/26/2019,42,8,12,79,11
4/27/2019,55,14,14,53,9
4/28/2019,65,12,26,42,11
4/29/2019,53,12,18,46,12
4/30/2019,59,16,8,48,9
5/1/2019,43,8,15,56,7
5/2/2019,25,8,9,29,6
5/3/2019,50,9,9,59,9
5/4/2019,72,17,27,56,11
5/5/2019,59,11,13,65,14
5/6/2019,52,11,9,69,9
5/7/2019,61,10,22,63,13
5/8/2019,69,9,28,74,13
5/9/2019,67,11,20,81,13
5/10/2019,52,11,12,87,11
5/11/2019,41,9,7,49,8
5/12/2019,61,11,11,61,7
5/13/2019,63,11,19,66,11
5/14/2019,73,12,12,60,10
5/15/2019,68,8,6,56,11
5/16/2019,55,9,9,111,10
5/17/2019,63,9,9,100,12
5/18/2019,59,11,12,88,9
5/19/2019,92,21,13,86,10
5/20/2019,71,6,9,73,9
5/21/2019,80,8,9,72,9
5/22/2019,68,10,9,58,10
5/23/2019,64,12,12,60,10
5/24/2019,69,13,11,62,11
5/25/2019,72,16,12,63,10
5/26/2019,71,13,10,90,9
5/27/2019,70,10,11,70,8
5/28/2019,65,10,8,53,9
5/29/2019,66,13,9,56,8
5/30/2019,60,12,13,67,8
5/31/2019,55,11,11,62,6
6/1/2019,60,9,12,104,7
6/2/2019,59,8,17,106,9
6/3/2019,52,9,15,77,10
6/4/2019,67,14,14,75,7
6/5/2019,64,10,13,52,6
6/6/2019,50,23,5,52,4
6/7/2019,51,13,5,52,5
6/8/2019,44,10,8,105,8
6/9/2019,51,10,11,92,10
6/10/2019,57,11,14,71,8
6/11/2019,57,12,13,87,7
6/12/2019,62,9,14,92,10
6/13/2019,67,9,13,105,9
6/14/2019,68,10,14,72,9
6/15/2019,57,9,18,93,10
6/16/2019,62,11,7,89,4
6/17/2019,68,12,14,68,10
6/18/2019,69,12,9,53,10
6/19/2019,80,27,11,61,11
6/20/2019,87,18,19,94,13
6/21/2019,79,10,14,65,12
6/22/2019,80,16,10,110,10
6/23/2019,70,11,10,79,9
6/24/2019,66,12,11,70,7
6/25/2019,89,19,12,73,10
6/26/2019,84,19,10,67,11
6/27/2019,81,14,20,137,12
6/28/2019,65,11,13,81,10
6/29/2019,69,12,11,173,10
6/30/2019,63,12,8,57,8
7/1/2019,69,12,10,70,9
