tanggal,pm10,so2,co,o3,no2
5/8/2021,60,53,12,71,28
5/9/2021,46,46,9,61,21
5/10/2021,55,51,10,66,21
5/11/2021,69,50,12,57,24
5/12/2021,67,52,10,63,21
5/13/2021,81,49,14,48,20
5/14/2021,56,51,9,52,14
5/15/2021,62,54,11,40,19
5/16/2021,54,50,9,52,16
5/17/2021,54,55,11,51,24
5/18/2021,41,48,10,49,26
5/19/2021,61,52,17,55,36
5/20/2021,66,53,12,56,27
5/21/2021,60,58,15,65,34
5/22/2021,64,62,16,66,36
5/23/2021,73,64,31,57,40
5/24/2021,86,74,26,72,38
5/25/2021,56,52,15,66,35
5/26/2021,62,52,12,64,24
5/27/2021,60,52,10,62,20
5/28/2021,66,53,12,63,24
5/29/2021,60,46,14,66,32
5/30/2021,53,55,17,51,29
5/31/2021,62,49,20,71,37
6/1/2021,73,50,18,64,35
6/2/2021,68,54,20,76,38
6/3/2021,68,57,20,61,41
6/4/2021,66,48,13,76,30
6/5/2021,64,51,20,65,38
6/6/2021,63,50,15,72,32
6/7/2021,61,52,15,68,31
6/8/2021,70,53,16,72,38
6/9/2021,68,54,14,67,34
6/10/2021,71,56,23,48,47
6/11/2021,65,51,15,61,40
6/12/2021,67,54,17,57,35
6/13/2021,55,52,14,58,25
6/14/2021,69,53,13,58,26
6/15/2021,73,52,13,44,29
6/16/2021,67,66,25,43,55
6/17/2021,66,51,28,44,41
6/18/2021,77,59,23,49,45
6/19/2021,64,59,21,41,45
6/20/2021,81,66,26,44,58
6/21/2021,62,55,16,44,35
6/22/2021,59,54,16,38,35
6/23/2021,66,52,17,51,43
6/24/2021,80,54,19,42,52
6/25/2021,85,58,30,40,63
6/26/2021,67,53,10,53,23
6/27/2021,72,57,22,57,41
6/28/2021,65,53,18,61,38
6/29/2021,75,52,24,51,50
6/30/2021,79,57,19,55,38
7/1/2021,64,53,14,48,31
7/2/2021,68,56,23,40,51
7/3/2021,80,54,13,44,27
7/4/2021,94,51,15,50,25
7/5/2021,83,56,13,62,26
7/6/2021,68,51,10,55,29
7/7/2021,84,54,12,51,27
7/8/2021,83,56,11,50,26
7/9/2021,92,59,11,56,26
7/10/2021,78,54,10,63,23
7/11/2021,66,54,10,54,17
7/12/2021,64,52,9,44,14
7/13/2021,78,54,11,43,26
7/14/2021,66,51,13,50,26
7/15/2021,95,62,15,56,30
7/16/2021,85,53,11,53,29
7/17/2021,74,55,10,58,20
7/18/2021,82,55,13,58,27
7/19/2021,80,51,11,77,28
7/20/2021,86,51,15,60,24
7/21/2021,55,52,9,58,19
7/22/2021,60,53,11,54,27
7/23/2021,63,52,10,59,28
7/24/2021,66,54,13,51,34
7/25/2021,81,55,24,54,42
7/26/2021,79,54,16,46,32
7/27/2021,82,56,13,41,35
7/28/2021,82,53,18,40,45
7/29/2021,78,52,18,53,39
7/30/2021,90,54,15,81,35
7/31/2021,63,50,18,65,29
8/1/2021,55,50,9,67,22
8/2/2021,52,50,10,59,28
8/3/2021,61,53,12,47,35
8/4/2021,64,53,9,50,26
8/5/2021,61,55,11,58,27
8/6/2021,76,58,20,38,52
8/7/2021,63,53,10,48,18
8/8/2021,60,53,9,57,17
8/9/2021,56,52,8,57,16
8/10/2021,36,48,8,55,19
8/11/2021,61,50,12,59,25
8/12/2021,65,52,10,47,20
8/13/2021,61,51,11,49,32
8/14/2021,73,53,15,53,40
8/15/2021,63,53,12,46,30
8/16/2021,60,54,9,42,21
8/17/2021,62,51,13,40,22
8/18/2021,62,51,11,42,26
8/19/2021,72,55,15,28,36
8/20/2021,73,55,12,34,34
8/21/2021,60,51,13,33,35
8/22/2021,74,52,14,29,29
8/23/2021,66,52,13,33,27
8/24/2021,69,52,12,41,30
8/25/2021,69,51,12,38,34
8/26/2021,64,51,10,31,33
8/27/2021,63,52,11,32,31
8/28/2021,76,51,11,44,27
8/29/2021,68,52,12,36,29
8/30/2021,87,52,17,39,41
8/31/2021,74,51,19,48,33
9/1/2021,79,55,16,32,38
9/2/2021,66,52,15,39,28
9/3/2021,66,51,11,45,30
9/4/2021,62,50,10,37,28
9/5/2021,74,52,12,36,28
9/6/2021,73,51,13,34,24
9/7/2021,60,51,11,27,24
9/8/2021,64,52,16,29,34
9/9/2021,68,54,12,35,31
9/10/2021,58,53,10,39,32
9/11/2021,70,53,12,46,41
9/12/2021,66,51,10,36,27
9/13/2021,56,52,9,27,21
9/14/2021,36,50,8,47,19
9/15/2021,69,54,20,45,45
9/16/2021,53,52,10,52,24
9/17/2021,50,51,7,53,20
9/18/2021,57,53,9,51,22
9/19/2021,56,50,10,68,19
9/20/2021,58,52,11,54,34
9/21/2021,61,52,11,58,36
9/22/2021,64,54,14,48,32
9/23/2021,61,53,10,53,22
9/24/2021,57,53,8,47,26
9/25/2021,55,52,11,50,20
9/26/2021,56,50,10,54,19
9/27/2021,53,49,12,47,33
9/28/2021,49,49,10,49,28
9/29/2021,61,57,13,63,38
9/30/2021,71,63,16,63,37
10/1/2021,58,59,11,65,38
10/2/2021,70,61,12,58,35
10/3/2021,70,62,11,53,28
10/4/2021,62,60,11,64,29
10/5/2021,65,67,11,54,33
10/6/2021,66,66,10,58,35
10/7/2021,52,60,9,50,28
10/8/2021,60,64,11,54,35
10/9/2021,55,62,9,60,29
10/10/2021,61,61,9,72,26
10/11/2021,68,64,12,66,30
10/12/2021,77,76,12,49,35
10/13/2021,57,63,9,58,31
10/14/2021,73,65,12,70,35
10/15/2021,100,64,15,64,37
10/16/2021,68,63,15,63,44
10/17/2021,71,63,15,65,30
10/18/2021,57,58,11,45,26
10/19/2021,52,60,18,42,35
10/20/2021,50,73,11,50,27
10/21/2021,53,61,11,57,32
10/22/2021,73,82,18,46,48
10/23/2021,67,81,13,53,36
10/24/2021,68,60,17,62,36
10/25/2021,65,62,14,70,37
10/26/2021,75,67,16,50,43
10/27/2021,62,64,15,50,39
10/28/2021,54,67,16,56,39
10/29/2021,54,80,19,49,35
10/30/2021,64,81,15,58,40
10/31/2021,56,63,28,56,32
11/1/2021,64,77,17,48,41
11/2/2021,54,51,18,49,35
11/3/2021,52,51,13,73,38
11/4/2021,63,52,17,63,47
11/5/2021,64,52,23,46,46
11/6/2021,57,52,13,52,40
11/7/2021,52,51,10,55,25
11/8/2021,53,52,20,39,41
11/9/2021,67,51,21,47,38
11/10/2021,61,51,11,36,25
11/11/2021,47,51,12,36,32
11/12/2021,44,47,10,38,19
11/13/2021,52,47,16,52,40
11/14/2021,50,47,13,46,34
11/15/2021,36,47,9,36,17
11/16/2021,53,47,11,41,14
11/17/2021,60,50,13,45,35
11/18/2021,63,43,18,56,35
11/19/2021,32,41,7,42,12
11/20/2021,37,43,8,41,17
11/21/2021,52,41,19,45,44
11/22/2021,29,42,7,41,12
11/23/2021,25,41,7,41,9
11/24/2021,35,42,8,37,12
11/25/2021,63,42,12,40,21
11/26/2021,58,41,17,39,31
11/27/2021,37,41,10,45,22
11/28/2021,19,41,7,47,10
11/29/2021,29,42,8,42,12
11/30/2021,46,43,10,44,17
12/1/2021,63,43,13,41,30
12/2/2021,35,42,7,40,14
12/3/2021,54,43,9,48,17
12/4/2021,50,45,13,43,16
12/5/2021,53,44,17,39,29
12/6/2021,62,55,23,45,57
12/7/2021,179,44,12,43,21
12/8/2021,49,45,17,51,30
12/9/2021,46,46,11,51,20
12/10/2021,51,47,14,41,30
12/11/2021,38,45,8,51,22
12/12/2021,49,43,17,42,34
12/13/2021,53,44,11,34,23
12/14/2021,51,46,15,37,26
12/15/2021,69,44,19,50,30
12/16/2021,78,43,20,34,36
12/17/2021,58,43,18,57,35
12/18/2021,51,42,18,54,32
12/19/2021,65,41,24,78,45
12/20/2021,57,42,13,58,20
12/21/2021,62,42,19,39,49
12/22/2021,65,56,28,54,65
12/23/2021,70,57,19,44,44
12/24/2021,36,53,15,36,52
12/25/2021,56,56,23,35,62
12/26/2021,44,51,15,37,34
12/27/2021,75,61,23,40,47
12/28/2021,59,53,16,34,33
12/29/2021,61,54,15,37,29
12/30/2021,60,53,17,38,44
12/31/2021,64,52,44,37,53
